,type,target,pred,barge_in,error
0,1,100,150,False,-50
1,0,-200,-1000000,True,999800
2,0,100,-1000000,True,1000100
3,1,600,850,True,-250
4,0,-150,-1000000,True,999850
5,1,250,200,False,50
6,0,2600,-1000000,True,1002600
7,1,-150,100,False,-250
8,1,200,200,False,0
9,1,300,100,False,200
10,1,-100,250,True,-350
11,1,450,800,False,-350
12,1,800,300,False,500
13,1,2750,50,False,2700
14,1,850,550,False,300
15,0,0,-1000000,False,1000000
16,1,700,700,True,0
17,1,150,400,False,-250
18,1,-50,200,True,-250
19,1,900,950,False,-50
20,1,-200,300,False,-500
21,0,0,-1000000,True,1000000
22,1,50,250,False,-200
23,1,700,700,False,0
24,1,100,800,True,-700
25,1,1000,650,False,350
26,1,1250,200,False,1050
27,1,-100,-300,True,200
28,0,-150,-1000000,True,999850
29,1,0,200,False,-200
30,1,350,-150,True,500
31,1,1300,1350,False,-50
32,1,100,500,True,-400
33,1,-100,350,True,-450
34,1,650,750,False,-100
35,1,150,250,False,-100
36,1,-100,500,True,-600
37,0,0,-1000000,True,1000000
38,1,100,300,False,-200
39,1,1300,1300,True,0
40,1,550,600,False,-50
41,0,600,-1000000,False,1000600
42,1,1150,1150,False,0
43,1,100,350,False,-250
44,1,0,150,True,-150
45,1,100,300,False,-200
46,1,-250,100,True,-350
47,1,550,1400,True,-850
48,1,800,800,False,0
49,1,-400,250,False,-650
50,1,0,150,False,-150
51,1,100,500,False,-400
52,1,750,850,False,-100
53,1,50,350,False,-300
54,0,300,-1000000,False,1000300
55,1,450,550,False,-100
56,1,900,950,False,-50
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,1700,False,-850
60,1,1250,1250,False,0
61,1,300,400,False,-100
62,1,0,600,True,-600
63,1,300,450,False,-150
64,1,200,300,False,-100
65,0,0,-1000000,False,1000000
66,1,250,250,False,0
67,1,1900,2050,False,-150
68,1,600,650,True,-50
69,1,300,150,False,150
70,1,2250,100,False,2150
71,1,500,300,False,200
72,1,800,1200,False,-400
73,0,1400,-1000000,False,1001400
74,0,450,-1000000,True,1000450
75,1,2200,3050,False,-850
76,1,2750,2300,False,450
77,1,400,450,False,-50
78,0,200,-1000000,True,1000200
79,0,200,-1000000,False,1000200
80,1,1450,1550,False,-100
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1150,False,-100
84,1,1100,-300,False,1400
85,1,250,350,True,-100
86,1,1700,1700,False,0
87,1,50,100,False,-50
88,1,250,600,False,-350
89,1,-400,0,True,-400
90,0,250,-1000000,False,1000250
91,1,600,700,False,-100
92,1,2450,2550,False,-100
93,1,850,1500,True,-650
94,0,400,-1000000,False,1000400
95,1,450,150,False,300
96,1,-100,150,False,-250
97,1,700,850,True,-150
98,1,0,150,False,-150
99,1,100,350,False,-250
100,1,600,400,True,200
101,1,1400,1750,False,-350
102,1,2900,2950,False,-50
103,1,550,1100,True,-550
104,1,450,700,False,-250
105,1,-150,400,True,-550
106,1,-150,200,True,-350
107,1,1150,850,False,300
108,1,400,750,True,-350
109,1,150,850,True,-700
110,1,1050,1150,True,-100
111,1,2950,-50,False,3000
112,1,1200,1400,False,-200
113,1,1750,1950,False,-200
114,1,-200,-1100,True,900
115,1,300,450,False,-150
116,1,150,750,True,-600
117,0,200,-1000000,True,1000200
118,1,0,850,False,-850
119,0,250,-1000000,False,1000250
120,1,250,450,False,-200
121,1,600,650,True,-50
122,1,100,300,True,-200
123,1,450,650,False,-200
124,0,50,-1000000,True,1000050
125,1,1100,450,True,650
126,0,700,-1000000,False,1000700
127,1,0,650,True,-650
128,1,1150,1200,False,-50
129,1,150,350,False,-200
130,1,850,700,True,150
131,0,0,-1000000,True,1000000
132,1,150,250,False,-100
133,1,500,650,False,-150
134,1,600,850,False,-250
135,1,200,-450,False,650
136,1,200,350,False,-150
137,1,450,500,False,-50
138,1,450,100,False,350
139,1,-50,750,True,-800
140,1,800,850,False,-50
141,1,650,850,False,-200
142,1,0,150,False,-150
143,1,300,300,False,0
144,1,400,500,False,-100
145,0,50,-1000000,False,1000050
146,1,900,100,True,800
147,1,600,650,False,-50
148,0,500,-1000000,False,1000500
149,1,2400,400,False,2000
150,1,50,100,False,-50
151,1,1550,1600,True,-50
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1450,False,-50
155,1,350,650,True,-300
156,1,2950,3050,True,-100
157,0,-400,-1000000,False,999600
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,1050,False,-250
163,1,650,250,True,400
164,1,1300,1300,False,0
165,1,400,450,False,-50
166,0,-250,-1000000,True,999750
167,1,-50,700,True,-750
168,1,1150,1100,False,50
169,0,-300,-1000000,True,999700
170,1,300,400,False,-100
171,1,0,600,True,-600
172,1,1350,1500,False,-150
173,1,550,550,False,0
174,0,0,-1000000,True,1000000
