,type,target,pred,barge_in,error
0,1,100,150,False,-50
1,0,-200,-1000000,True,999800
2,0,100,-1000000,True,1000100
3,0,600,-1000000,True,1000600
4,0,-150,-1000000,True,999850
5,0,250,-1000000,False,1000250
6,0,2600,-1000000,True,1002600
7,1,-150,100,False,-250
8,1,200,200,False,0
9,1,300,50,False,250
10,1,-100,450,True,-550
11,1,450,800,False,-350
12,1,800,300,False,500
13,0,2750,-1000000,False,1002750
14,1,850,500,False,350
15,0,0,-1000000,False,1000000
16,1,700,300,True,400
17,1,150,400,False,-250
18,1,-50,200,True,-250
19,1,900,950,False,-50
20,1,-200,200,False,-400
21,0,0,-1000000,True,1000000
22,1,50,750,False,-700
23,1,700,700,False,0
24,1,100,750,True,-650
25,1,1000,1000,False,0
26,1,1250,200,False,1050
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,1,0,300,False,-300
30,1,350,-150,True,500
31,1,1300,1350,False,-50
32,1,100,450,True,-350
33,0,-100,-1000000,True,999900
34,1,650,750,False,-100
35,0,150,-1000000,False,1000150
36,1,-100,750,True,-850
37,0,0,-1000000,True,1000000
38,1,100,350,False,-250
39,1,1300,1300,True,0
40,1,550,250,False,300
41,0,600,-1000000,False,1000600
42,1,1150,1150,False,0
43,1,100,350,False,-250
44,1,0,250,True,-250
45,1,100,300,False,-200
46,1,-250,300,True,-550
47,1,550,650,True,-100
48,1,800,800,False,0
49,1,-400,300,False,-700
50,1,0,100,False,-100
51,1,100,850,False,-750
52,1,750,850,False,-100
53,1,50,450,False,-400
54,0,300,-1000000,False,1000300
55,1,450,250,False,200
56,1,900,900,False,0
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,850,False,0
60,1,1250,1250,False,0
61,1,300,950,False,-650
62,1,0,550,True,-550
63,1,300,350,False,-50
64,1,200,300,False,-100
65,1,0,400,False,-400
66,1,250,200,False,50
67,1,1900,2100,False,-200
68,1,600,650,True,-50
69,1,300,200,False,100
70,1,2250,100,False,2150
71,1,500,300,False,200
72,1,800,300,False,500
73,1,1400,1300,False,100
74,0,450,-1000000,True,1000450
75,1,2200,2200,False,0
76,1,2750,2300,False,450
77,1,400,400,False,0
78,0,200,-1000000,True,1000200
79,0,200,-1000000,False,1000200
80,1,1450,1500,False,-50
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1150,False,-100
84,1,1100,-350,False,1450
85,1,250,400,True,-150
86,1,1700,1400,False,300
87,1,50,150,False,-100
88,1,250,450,False,-200
89,0,-400,-1000000,True,999600
90,1,250,0,False,250
91,1,600,950,False,-350
92,1,2450,2550,False,-100
93,0,850,-1000000,True,1000850
94,1,400,1100,False,-700
95,1,450,150,False,300
96,1,-100,150,False,-250
97,0,700,-1000000,True,1000700
98,1,0,650,False,-650
99,1,100,500,False,-400
100,1,600,1150,True,-550
101,1,1400,1550,False,-150
102,1,2900,2950,False,-50
103,1,550,1050,True,-500
104,1,450,700,False,-250
105,0,-150,-1000000,True,999850
106,1,-150,150,True,-300
107,1,1150,850,False,300
108,1,400,750,True,-350
109,1,150,350,True,-200
110,1,1050,1150,True,-100
111,1,2950,0,False,2950
112,1,1200,1400,False,-200
113,1,1750,1850,False,-100
114,1,-200,150,True,-350
115,1,300,450,False,-150
116,0,150,-1000000,True,1000150
117,0,200,-1000000,True,1000200
118,1,0,800,False,-800
119,1,250,300,False,-50
120,1,250,-150,False,400
121,1,600,650,True,-50
122,1,100,-250,True,350
123,1,450,450,False,0
124,0,50,-1000000,True,1000050
125,1,1100,700,True,400
126,0,700,-1000000,False,1000700
127,1,0,600,True,-600
128,1,1150,1200,False,-50
129,1,150,300,False,-150
130,1,850,850,True,0
131,0,0,-1000000,True,1000000
132,1,150,150,False,0
133,1,500,650,False,-150
134,1,600,850,False,-250
135,1,200,100,False,100
136,1,200,300,False,-100
137,1,450,500,False,-50
138,1,450,100,False,350
139,1,-50,-650,True,600
140,1,800,50,False,750
141,1,650,1200,False,-550
142,1,0,100,False,-100
143,1,300,150,False,150
144,1,400,250,False,150
145,0,50,-1000000,False,1000050
146,1,900,350,True,550
147,1,600,50,False,550
148,1,500,-850,False,1350
149,0,2400,-1000000,False,1002400
150,1,50,100,False,-50
151,1,1550,1650,True,-100
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,2300,False,-900
155,1,350,650,True,-300
156,1,2950,3050,True,-100
157,0,-400,-1000000,False,999600
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,850,False,-50
163,1,650,350,True,300
164,1,1300,1300,False,0
165,1,400,400,False,0
166,1,-250,350,True,-600
167,1,-50,450,True,-500
168,1,1150,1100,False,50
169,0,-300,-1000000,True,999700
170,0,300,-1000000,False,1000300
171,0,0,-1000000,True,1000000
172,1,1350,1550,False,-200
173,1,550,400,False,150
174,0,0,-1000000,True,1000000
