,type,target,pred,barge_in,error
0,1,100,100,False,0
1,0,-200,-1000000,True,999800
2,1,100,1000,True,-900
3,1,600,-700,True,1300
4,0,-150,-1000000,True,999850
5,1,250,-400,False,650
6,0,2600,-1000000,True,1002600
7,1,-150,50,False,-200
8,1,200,200,False,0
9,1,300,50,False,250
10,1,-100,250,True,-350
11,1,450,750,False,-300
12,1,800,300,False,500
13,1,2750,-400,False,3150
14,1,850,450,False,400
15,1,0,-1200,False,1200
16,1,700,650,True,50
17,1,150,1100,False,-950
18,1,-50,200,True,-250
19,1,900,950,False,-50
20,1,-200,400,False,-600
21,0,0,-1000000,True,1000000
22,1,50,650,False,-600
23,1,700,600,False,100
24,1,100,800,True,-700
25,1,1000,850,False,150
26,1,1250,-550,False,1800
27,1,-100,-500,True,400
28,0,-150,-1000000,True,999850
29,1,0,400,False,-400
30,1,350,-150,True,500
31,1,1300,1350,False,-50
32,1,100,450,True,-350
33,0,-100,-1000000,True,999900
34,1,650,-700,False,1350
35,1,150,300,False,-150
36,1,-100,150,True,-250
37,0,0,-1000000,True,1000000
38,1,100,300,False,-200
39,1,1300,-1500,True,2800
40,1,550,600,False,-50
41,1,600,200,False,400
42,1,1150,1150,False,0
43,1,100,300,False,-200
44,1,0,200,True,-200
45,1,100,300,False,-200
46,1,-250,700,True,-950
47,1,550,1400,True,-850
48,1,800,850,False,-50
49,1,-400,300,False,-700
50,1,0,250,False,-250
51,1,100,500,False,-400
52,1,750,900,False,-150
53,1,50,250,False,-200
54,0,300,-1000000,False,1000300
55,1,450,550,False,-100
56,1,900,-550,False,1450
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,1550,False,-700
60,1,1250,1200,False,50
61,1,300,1000,False,-700
62,1,0,600,True,-600
63,1,300,350,False,-50
64,1,200,300,False,-100
65,0,0,-1000000,False,1000000
66,1,250,350,False,-100
67,1,1900,900,False,1000
68,1,600,700,True,-100
69,1,300,450,False,-150
70,1,2250,900,False,1350
71,1,500,350,False,150
72,1,800,1150,False,-350
73,0,1400,-1000000,False,1001400
74,0,450,-1000000,True,1000450
75,1,2200,2350,False,-150
76,1,2750,2300,False,450
77,1,400,450,False,-50
78,0,200,-1000000,True,1000200
79,1,200,-1100,False,1300
80,1,1450,-1150,False,2600
81,0,600,-1000000,True,1000600
82,1,850,-800,False,1650
83,0,1050,-1000000,False,1001050
84,1,1100,-300,False,1400
85,1,250,400,True,-150
86,1,1700,1700,False,0
87,1,50,400,False,-350
88,1,250,600,False,-350
89,1,-400,-1000,True,600
90,0,250,-1000000,False,1000250
91,1,600,200,False,400
92,1,2450,2550,False,-100
93,0,850,-1000000,True,1000850
94,0,400,-1000000,False,1000400
95,1,450,50,False,400
96,1,-100,100,False,-200
97,0,700,-1000000,True,1000700
98,1,0,150,False,-150
99,1,100,350,False,-250
100,1,600,1100,True,-500
101,1,1400,1500,False,-100
102,1,2900,2950,False,-50
103,1,550,1050,True,-500
104,1,450,700,False,-250
105,0,-150,-1000000,True,999850
106,1,-150,150,True,-300
107,1,1150,850,False,300
108,1,400,750,True,-350
109,1,150,950,True,-800
110,1,1050,1800,True,-750
111,1,2950,100,False,2850
112,1,1200,1500,False,-300
113,1,1750,1950,False,-200
114,1,-200,100,True,-300
115,1,300,400,False,-100
116,1,150,750,True,-600
117,1,200,-500,True,700
118,1,0,800,False,-800
119,1,250,250,False,0
120,1,250,750,False,-500
121,1,600,700,True,-100
122,1,100,-200,True,300
123,1,450,450,False,0
124,1,50,550,True,-500
125,1,1100,450,True,650
126,1,700,-950,False,1650
127,1,0,500,True,-500
128,1,1150,1250,False,-100
129,1,150,450,False,-300
130,1,850,700,True,150
131,1,0,450,True,-450
132,1,150,150,False,0
133,1,500,550,False,-50
134,1,600,900,False,-300
135,1,200,250,False,-50
136,1,200,300,False,-100
137,1,450,500,False,-50
138,1,450,50,False,400
139,1,-50,-800,True,750
140,1,800,900,False,-100
141,1,650,1100,False,-450
142,1,0,150,False,-150
143,1,300,150,False,150
144,1,400,250,False,150
145,0,50,-1000000,False,1000050
146,1,900,350,True,550
147,1,600,50,False,550
148,1,500,-1300,False,1800
149,1,2400,650,False,1750
150,1,50,200,False,-150
151,1,1550,1600,True,-50
152,0,0,-1000000,False,1000000
153,1,0,150,False,-150
154,1,1400,1400,False,0
155,1,350,600,True,-250
156,1,2950,3050,True,-100
157,0,-400,-1000000,False,999600
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,500,False,300
163,1,650,200,True,450
164,1,1300,1550,False,-250
165,1,400,450,False,-50
166,0,-250,-1000000,True,999750
167,1,-50,650,True,-700
168,1,1150,1150,False,0
169,0,-300,-1000000,True,999700
170,1,300,450,False,-150
171,0,0,-1000000,True,1000000
172,1,1350,2200,False,-850
173,1,550,550,False,0
174,1,0,-750,True,750
