,type,target,pred,barge_in,error
0,1,100,150,False,-50
1,1,-200,500,True,-700
2,1,100,650,True,-550
3,1,600,200,True,400
4,0,-150,-1000000,True,999850
5,0,250,-1000000,False,1000250
6,0,2600,-1000000,True,1002600
7,1,-150,50,False,-200
8,1,200,550,False,-350
9,1,300,50,False,250
10,0,-100,-1000000,True,999900
11,1,450,750,False,-300
12,1,800,300,False,500
13,1,2750,-50,False,2800
14,1,850,500,False,350
15,0,0,-1000000,False,1000000
16,1,700,300,True,400
17,1,150,300,False,-150
18,1,-50,350,True,-400
19,1,900,950,False,-50
20,1,-200,150,False,-350
21,0,0,-1000000,True,1000000
22,1,50,-1700,False,1750
23,1,700,600,False,100
24,1,100,750,True,-650
25,1,1000,-1300,False,2300
26,1,1250,-150,False,1400
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,1,0,350,False,-350
30,1,350,-300,True,650
31,1,1300,1350,False,-50
32,1,100,400,True,-300
33,1,-100,350,True,-450
34,1,650,-400,False,1050
35,0,150,-1000000,False,1000150
36,0,-100,-1000000,True,999900
37,0,0,-1000000,True,1000000
38,1,100,300,False,-200
39,1,1300,1300,True,0
40,1,550,250,False,300
41,0,600,-1000000,False,1000600
42,1,1150,1150,False,0
43,1,100,700,False,-600
44,1,0,100,True,-100
45,1,100,250,False,-150
46,1,-250,-100,True,-150
47,0,550,-1000000,True,1000550
48,1,800,800,False,0
49,1,-400,300,False,-700
50,1,0,50,False,-50
51,1,100,550,False,-450
52,1,750,800,False,-50
53,1,50,900,False,-850
54,1,300,900,False,-600
55,1,450,250,False,200
56,1,900,950,False,-50
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,1800,False,-950
60,1,1250,1200,False,50
61,1,300,600,False,-300
62,1,0,100,True,-100
63,1,300,350,False,-50
64,1,200,300,False,-100
65,1,0,200,False,-200
66,1,250,50,False,200
67,1,1900,2200,False,-300
68,1,600,650,True,-50
69,0,300,-1000000,False,1000300
70,0,2250,-1000000,False,1002250
71,1,500,300,False,200
72,1,800,300,False,500
73,1,1400,750,False,650
74,0,450,-1000000,True,1000450
75,1,2200,2450,False,-250
76,1,2750,2300,False,450
77,1,400,400,False,0
78,0,200,-1000000,True,1000200
79,0,200,-1000000,False,1000200
80,1,1450,1550,False,-100
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1050,False,0
84,1,1100,350,False,750
85,1,250,350,True,-100
86,1,1700,1400,False,300
87,1,50,100,False,-50
88,1,250,250,False,0
89,1,-400,50,True,-450
90,1,250,0,False,250
91,1,600,900,False,-300
92,1,2450,2550,False,-100
93,0,850,-1000000,True,1000850
94,1,400,400,False,0
95,1,450,150,False,300
96,1,-100,100,False,-200
97,1,700,850,True,-150
98,1,0,200,False,-200
99,1,100,550,False,-450
100,1,600,1200,True,-600
101,1,1400,1700,False,-300
102,1,2900,2900,False,0
103,1,550,1050,True,-500
104,1,450,700,False,-250
105,1,-150,350,True,-500
106,1,-150,200,True,-350
107,1,1150,250,False,900
108,1,400,750,True,-350
109,1,150,850,True,-700
110,1,1050,1100,True,-50
111,1,2950,-300,False,3250
112,1,1200,-2300,False,3500
113,1,1750,1850,False,-100
114,1,-200,-1050,True,850
115,1,300,450,False,-150
116,1,150,700,True,-550
117,0,200,-1000000,True,1000200
118,1,0,850,False,-850
119,1,250,250,False,0
120,1,250,-150,False,400
121,1,600,600,True,0
122,1,100,-200,True,300
123,1,450,450,False,0
124,0,50,-1000000,True,1000050
125,1,1100,450,True,650
126,0,700,-1000000,False,1000700
127,1,0,600,True,-600
128,1,1150,1200,False,-50
129,1,150,250,False,-100
130,1,850,650,True,200
131,0,0,-1000000,True,1000000
132,1,150,500,False,-350
133,1,500,650,False,-150
134,1,600,700,False,-100
135,1,200,-500,False,700
136,1,200,250,False,-50
137,1,450,450,False,0
138,1,450,100,False,350
139,1,-50,350,True,-400
140,1,800,50,False,750
141,1,650,1150,False,-500
142,1,0,100,False,-100
143,1,300,150,False,150
144,1,400,250,False,150
145,0,50,-1000000,False,1000050
146,1,900,100,True,800
147,1,600,50,False,550
148,1,500,-900,False,1400
149,1,2400,400,False,2000
150,1,50,100,False,-50
151,0,1550,-1000000,True,1001550
152,0,0,-1000000,False,1000000
153,1,0,100,False,-100
154,1,1400,1500,False,-100
155,1,350,600,True,-250
156,1,2950,3050,True,-100
157,1,-400,100,False,-500
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,1050,False,-250
163,1,650,500,True,150
164,1,1300,1300,False,0
165,1,400,400,False,0
166,1,-250,300,True,-550
167,1,-50,300,True,-350
168,1,1150,50,False,1100
169,0,-300,-1000000,True,999700
170,1,300,400,False,-100
171,0,0,-1000000,True,1000000
172,1,1350,1550,False,-200
173,1,550,250,False,300
174,0,0,-1000000,True,1000000
