,type,target,pred,barge_in,error
0,1,100,250,False,-150
1,0,-200,-1000000,True,999800
2,0,100,-1000000,True,1000100
3,0,600,-1000000,True,1000600
4,0,-150,-1000000,True,999850
5,1,250,-350,False,600
6,0,2600,-1000000,True,1002600
7,1,-150,-800,False,650
8,1,200,350,False,-150
9,1,300,100,False,200
10,1,-100,450,True,-550
11,1,450,950,False,-500
12,1,800,350,False,450
13,1,2750,50,False,2700
14,1,850,600,False,250
15,1,0,-1150,False,1150
16,1,700,800,True,-100
17,1,150,700,False,-550
18,1,-50,200,True,-250
19,1,900,950,False,-50
20,1,-200,300,False,-500
21,1,0,-550,True,550
22,1,50,-1700,False,1750
23,1,700,550,False,150
24,1,100,850,True,-750
25,1,1000,600,False,400
26,1,1250,-300,False,1550
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,1,0,300,False,-300
30,1,350,-150,True,500
31,1,1300,1350,False,-50
32,1,100,450,True,-350
33,0,-100,-1000000,True,999900
34,1,650,850,False,-200
35,1,150,350,False,-200
36,1,-100,600,True,-700
37,0,0,-1000000,True,1000000
38,1,100,300,False,-200
39,1,1300,-1500,True,2800
40,1,550,600,False,-50
41,1,600,100,False,500
42,1,1150,1150,False,0
43,1,100,850,False,-750
44,1,0,650,True,-650
45,1,100,250,False,-150
46,1,-250,650,True,-900
47,1,550,1450,True,-900
48,1,800,800,False,0
49,1,-400,450,False,-850
50,1,0,100,False,-100
51,1,100,500,False,-400
52,1,750,850,False,-100
53,1,50,400,False,-350
54,0,300,-1000000,False,1000300
55,1,450,250,False,200
56,1,900,950,False,-50
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,1550,False,-700
60,1,1250,1300,False,-50
61,1,300,450,False,-150
62,1,0,650,True,-650
63,1,300,400,False,-100
64,1,200,350,False,-150
65,0,0,-1000000,False,1000000
66,1,250,100,False,150
67,1,1900,1050,False,850
68,1,600,650,True,-50
69,1,300,-500,False,800
70,1,2250,50,False,2200
71,1,500,300,False,200
72,0,800,-1000000,False,1000800
73,1,1400,1750,False,-350
74,0,450,-1000000,True,1000450
75,1,2200,2300,False,-100
76,1,2750,2300,False,450
77,1,400,450,False,-50
78,0,200,-1000000,True,1000200
79,1,200,-1100,False,1300
80,1,1450,-1150,False,2600
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1200,False,-150
84,1,1100,-350,False,1450
85,1,250,350,True,-100
86,1,1700,1550,False,150
87,1,50,100,False,-50
88,1,250,550,False,-300
89,1,-400,-1000,True,600
90,0,250,-1000000,False,1000250
91,1,600,-450,False,1050
92,1,2450,2550,False,-100
93,0,850,-1000000,True,1000850
94,0,400,-1000000,False,1000400
95,1,450,50,False,400
96,1,-100,100,False,-200
97,1,700,900,True,-200
98,1,0,200,False,-200
99,1,100,750,False,-650
100,1,600,1150,True,-550
101,1,1400,1600,False,-200
102,1,2900,2900,False,0
103,1,550,1100,True,-550
104,1,450,750,False,-300
105,1,-150,400,True,-550
106,1,-150,200,True,-350
107,1,1150,850,False,300
108,1,400,750,True,-350
109,1,150,900,True,-750
110,1,1050,1800,True,-750
111,1,2950,150,False,2800
112,1,1200,1500,False,-300
113,1,1750,1900,False,-150
114,1,-200,150,True,-350
115,1,300,400,False,-100
116,0,150,-1000000,True,1000150
117,1,200,-550,True,750
118,1,0,850,False,-850
119,0,250,-1000000,False,1000250
120,1,250,500,False,-250
121,1,600,1150,True,-550
122,1,100,150,True,-50
123,1,450,500,False,-50
124,0,50,-1000000,True,1000050
125,1,1100,-1600,True,2700
126,1,700,-1050,False,1750
127,1,0,650,True,-650
128,1,1150,1200,False,-50
129,1,150,350,False,-200
130,1,850,950,True,-100
131,0,0,-1000000,True,1000000
132,1,150,350,False,-200
133,1,500,650,False,-150
134,1,600,900,False,-300
135,1,200,250,False,-50
136,1,200,400,False,-200
137,1,450,500,False,-50
138,1,450,100,False,350
139,1,-50,300,True,-350
140,1,800,850,False,-50
141,0,650,-1000000,False,1000650
142,0,0,-1000000,False,1000000
143,1,300,200,False,100
144,1,400,450,False,-50
145,0,50,-1000000,False,1000050
146,1,900,150,True,750
147,1,600,900,False,-300
148,1,500,-1250,False,1750
149,1,2400,450,False,1950
150,1,50,100,False,-50
151,1,1550,1600,True,-50
152,0,0,-1000000,False,1000000
153,1,0,250,False,-250
154,1,1400,1450,False,-50
155,1,350,950,True,-600
156,1,2950,3050,True,-100
157,1,-400,550,False,-950
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,1000,False,-200
163,1,650,400,True,250
164,1,1300,1300,False,0
165,1,400,450,False,-50
166,0,-250,-1000000,True,999750
167,1,-50,450,True,-500
168,1,1150,1100,False,50
169,0,-300,-1000000,True,999700
170,1,300,450,False,-150
171,0,0,-1000000,True,1000000
172,1,1350,1700,False,-350
173,1,550,550,False,0
174,1,0,-650,True,650
