,type,target,pred,barge_in,error
0,1,100,150,False,-50
1,1,-200,550,True,-750
2,1,100,1050,True,-950
3,1,600,-700,True,1300
4,0,-150,-1000000,True,999850
5,1,250,-600,False,850
6,0,2600,-1000000,True,1002600
7,1,-150,100,False,-250
8,1,200,-900,False,1100
9,1,300,100,False,200
10,0,-100,-1000000,True,999900
11,1,450,750,False,-300
12,1,800,300,False,500
13,1,2750,-550,False,3300
14,1,850,500,False,350
15,1,0,-1450,False,1450
16,1,700,500,True,200
17,1,150,350,False,-200
18,1,-50,200,True,-250
19,1,900,950,False,-50
20,1,-200,500,False,-700
21,0,0,-1000000,True,1000000
22,0,50,-1000000,False,1000050
23,1,700,600,False,100
24,0,100,-1000000,True,1000100
25,0,1000,-1000000,False,1001000
26,1,1250,200,False,1050
27,1,-100,-550,True,450
28,0,-150,-1000000,True,999850
29,1,0,300,False,-300
30,1,350,-100,True,450
31,1,1300,1350,False,-50
32,1,100,500,True,-400
33,0,-100,-1000000,True,999900
34,1,650,800,False,-150
35,0,150,-1000000,False,1000150
36,1,-100,600,True,-700
37,0,0,-1000000,True,1000000
38,1,100,250,False,-150
39,1,1300,-1500,True,2800
40,1,550,1050,False,-500
41,1,600,-200,False,800
42,1,1150,1150,False,0
43,1,100,350,False,-250
44,1,0,200,True,-200
45,1,100,300,False,-200
46,1,-250,150,True,-400
47,1,550,1400,True,-850
48,1,800,800,False,0
49,1,-400,350,False,-750
50,1,0,200,False,-200
51,1,100,950,False,-850
52,1,750,950,False,-200
53,1,50,350,False,-300
54,0,300,-1000000,False,1000300
55,1,450,650,False,-200
56,1,900,850,False,50
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,1150,False,-300
60,1,1250,500,False,750
61,1,300,1000,False,-700
62,1,0,650,True,-650
63,1,300,500,False,-200
64,1,200,1000,False,-800
65,0,0,-1000000,False,1000000
66,1,250,700,False,-450
67,1,1900,700,False,1200
68,1,600,800,True,-200
69,1,300,200,False,100
70,1,2250,100,False,2150
71,1,500,400,False,100
72,1,800,150,False,650
73,0,1400,-1000000,False,1001400
74,0,450,-1000000,True,1000450
75,0,2200,-1000000,False,1002200
76,0,2750,-1000000,False,1002750
77,1,400,500,False,-100
78,0,200,-1000000,True,1000200
79,1,200,-1050,False,1250
80,1,1450,-1100,False,2550
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1100,False,-50
84,1,1100,200,False,900
85,1,250,350,True,-100
86,1,1700,1350,False,350
87,1,50,100,False,-50
88,1,250,700,False,-450
89,1,-400,-1000,True,600
90,1,250,-750,False,1000
91,1,600,750,False,-150
92,1,2450,-200,False,2650
93,0,850,-1000000,True,1000850
94,1,400,1150,False,-750
95,1,450,50,False,400
96,1,-100,100,False,-200
97,1,700,900,True,-200
98,1,0,150,False,-150
99,1,100,350,False,-250
100,1,600,1150,True,-550
101,1,1400,1500,False,-100
102,1,2900,2950,False,-50
103,1,550,1100,True,-550
104,1,450,650,False,-200
105,0,-150,-1000000,True,999850
106,1,-150,150,True,-300
107,1,1150,850,False,300
108,1,400,750,True,-350
109,1,150,950,True,-800
110,0,1050,-1000000,True,1001050
111,1,2950,0,False,2950
112,1,1200,1450,False,-250
113,1,1750,1950,False,-200
114,1,-200,150,True,-350
115,1,300,450,False,-150
116,0,150,-1000000,True,1000150
117,1,200,-550,True,750
118,1,0,100,False,-100
119,1,250,400,False,-150
120,1,250,550,False,-300
121,0,600,-1000000,True,1000600
122,1,100,300,True,-200
123,1,450,450,False,0
124,0,50,-1000000,True,1000050
125,1,1100,750,True,350
126,1,700,-1050,False,1750
127,1,0,200,True,-200
128,1,1150,1250,False,-100
129,1,150,450,False,-300
130,1,850,900,True,-50
131,0,0,-1000000,True,1000000
132,1,150,200,False,-50
133,1,500,650,False,-150
134,1,600,900,False,-300
135,1,200,250,False,-50
136,1,200,300,False,-100
137,1,450,750,False,-300
138,1,450,150,False,300
139,1,-50,-800,True,750
140,1,800,950,False,-150
141,0,650,-1000000,False,1000650
142,1,0,150,False,-150
143,1,300,300,False,0
144,1,400,350,False,50
145,0,50,-1000000,False,1000050
146,1,900,350,True,550
147,1,600,100,False,500
148,0,500,-1000000,False,1000500
149,1,2400,550,False,1850
150,1,50,100,False,-50
151,1,1550,1700,True,-150
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1450,False,-50
155,1,350,700,True,-350
156,1,2950,3200,True,-250
157,1,-400,400,False,-800
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1650,False,-150
161,0,2550,-1000000,False,1002550
162,1,800,850,False,-50
163,1,650,300,True,350
164,1,1300,-500,False,1800
165,1,400,500,False,-100
166,0,-250,-1000000,True,999750
167,1,-50,450,True,-500
168,1,1150,1150,False,0
169,0,-300,-1000000,True,999700
170,1,300,-1550,False,1850
171,1,0,500,True,-500
172,1,1350,1500,False,-150
173,1,550,600,False,-50
174,1,0,-700,True,700
