,type,target,pred,barge_in,error
0,1,100,350,False,-250
1,0,-200,-1000000,True,999800
2,0,100,-1000000,True,1000100
3,0,600,-1000000,True,1000600
4,0,-150,-1000000,True,999850
5,1,250,100,False,150
6,0,2600,-1000000,True,1002600
7,1,-150,100,False,-250
8,1,200,350,False,-150
9,1,300,50,False,250
10,0,-100,-1000000,True,999900
11,1,450,1000,False,-550
12,1,800,300,False,500
13,0,2750,-1000000,False,1002750
14,1,850,1050,False,-200
15,0,0,-1000000,False,1000000
16,1,700,300,True,400
17,1,150,300,False,-150
18,1,-50,450,True,-500
19,1,900,950,False,-50
20,1,-200,350,False,-550
21,0,0,-1000000,True,1000000
22,1,50,900,False,-850
23,1,700,650,False,50
24,0,100,-1000000,True,1000100
25,1,1000,750,False,250
26,1,1250,200,False,1050
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,0,0,-1000000,False,1000000
30,1,350,800,True,-450
31,1,1300,1350,False,-50
32,1,100,450,True,-350
33,1,-100,350,True,-450
34,1,650,850,False,-200
35,0,150,-1000000,False,1000150
36,1,-100,550,True,-650
37,0,0,-1000000,True,1000000
38,1,100,350,False,-250
39,1,1300,1250,True,50
40,1,550,550,False,0
41,0,600,-1000000,False,1000600
42,1,1150,1150,False,0
43,1,100,850,False,-750
44,1,0,550,True,-550
45,1,100,250,False,-150
46,1,-250,100,True,-350
47,0,550,-1000000,True,1000550
48,1,800,800,False,0
49,1,-400,-1100,False,700
50,1,0,100,False,-100
51,1,100,500,False,-400
52,1,750,150,False,600
53,0,50,-1000000,False,1000050
54,0,300,-1000000,False,1000300
55,1,450,500,False,-50
56,1,900,900,False,0
57,0,-450,-1000000,True,999550
58,1,-50,400,True,-450
59,1,850,1800,False,-950
60,1,1250,1200,False,50
61,1,300,400,False,-100
62,1,0,700,True,-700
63,1,300,350,False,-50
64,1,200,900,False,-700
65,1,0,50,False,-50
66,1,250,50,False,200
67,1,1900,1050,False,850
68,1,600,650,True,-50
69,1,300,50,False,250
70,0,2250,-1000000,False,1002250
71,1,500,400,False,100
72,1,800,1500,False,-700
73,1,1400,900,False,500
74,0,450,-1000000,True,1000450
75,1,2200,2350,False,-150
76,1,2750,2300,False,450
77,1,400,450,False,-50
78,0,200,-1000000,True,1000200
79,0,200,-1000000,False,1000200
80,1,1450,1700,False,-250
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1050,False,0
84,1,1100,150,False,950
85,1,250,400,True,-150
86,1,1700,100,False,1600
87,1,50,150,False,-100
88,1,250,450,False,-200
89,1,-400,50,True,-450
90,0,250,-1000000,False,1000250
91,1,600,700,False,-100
92,0,2450,-1000000,False,1002450
93,0,850,-1000000,True,1000850
94,1,400,1150,False,-750
95,1,450,200,False,250
96,1,-100,100,False,-200
97,0,700,-1000000,True,1000700
98,1,0,700,False,-700
99,1,100,750,False,-650
100,1,600,350,True,250
101,1,1400,1750,False,-350
102,1,2900,2900,False,0
103,1,550,1150,True,-600
104,1,450,700,False,-250
105,1,-150,150,True,-300
106,1,-150,200,True,-350
107,1,1150,850,False,300
108,1,400,1100,True,-700
109,1,150,900,True,-750
110,1,1050,1150,True,-100
111,1,2950,0,False,2950
112,1,1200,1400,False,-200
113,1,1750,1900,False,-150
114,1,-200,150,True,-350
115,1,300,400,False,-100
116,1,150,700,True,-550
117,0,200,-1000000,True,1000200
118,1,0,950,False,-950
119,0,250,-1000000,False,1000250
120,1,250,450,False,-200
121,1,600,750,True,-150
122,1,100,0,True,100
123,1,450,450,False,0
124,0,50,-1000000,True,1000050
125,1,1100,450,True,650
126,0,700,-1000000,False,1000700
127,1,0,700,True,-700
128,1,1150,1200,False,-50
129,1,150,350,False,-200
130,1,850,1500,True,-650
131,0,0,-1000000,True,1000000
132,1,150,400,False,-250
133,1,500,650,False,-150
134,1,600,850,False,-250
135,1,200,200,False,0
136,1,200,300,False,-100
137,1,450,450,False,0
138,1,450,50,False,400
139,1,-50,150,True,-200
140,1,800,850,False,-50
141,0,650,-1000000,False,1000650
142,1,0,200,False,-200
143,1,300,100,False,200
144,1,400,500,False,-100
145,0,50,-1000000,False,1000050
146,1,900,600,True,300
147,1,600,150,False,450
148,0,500,-1000000,False,1000500
149,1,2400,450,False,1950
150,1,50,50,False,0
151,0,1550,-1000000,True,1001550
152,0,0,-1000000,False,1000000
153,1,0,150,False,-150
154,1,1400,1450,False,-50
155,1,350,700,True,-350
156,1,2950,3200,True,-250
157,1,-400,350,False,-750
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,1000,False,-200
163,1,650,350,True,300
164,1,1300,1300,False,0
165,1,400,450,False,-50
166,1,-250,200,True,-450
167,1,-50,450,True,-500
168,1,1150,1100,False,50
169,0,-300,-1000000,True,999700
170,0,300,-1000000,False,1000300
171,0,0,-1000000,True,1000000
172,1,1350,1550,False,-200
173,1,550,550,False,0
174,0,0,-1000000,True,1000000
