,type,target,pred,barge_in,error
0,1,100,200,False,-100
1,0,-200,-1000000,True,999800
2,1,100,1050,True,-950
3,1,600,300,True,300
4,0,-150,-1000000,True,999850
5,0,250,-1000000,False,1000250
6,0,2600,-1000000,True,1002600
7,1,-150,100,False,-250
8,1,200,250,False,-50
9,1,300,50,False,250
10,0,-100,-1000000,True,999900
11,1,450,850,False,-400
12,1,800,450,False,350
13,0,2750,-1000000,False,1002750
14,1,850,600,False,250
15,0,0,-1000000,False,1000000
16,1,700,700,True,0
17,1,150,400,False,-250
18,1,-50,50,True,-100
19,0,900,-1000000,False,1000900
20,1,-200,350,False,-550
21,0,0,-1000000,True,1000000
22,1,50,-1500,False,1550
23,1,700,600,False,100
24,1,100,700,True,-600
25,1,1000,550,False,450
26,1,1250,-150,False,1400
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,1,0,300,False,-300
30,0,350,-1000000,True,1000350
31,1,1300,1350,False,-50
32,1,100,500,True,-400
33,1,-100,350,True,-450
34,1,650,800,False,-150
35,0,150,-1000000,False,1000150
36,1,-100,300,True,-400
37,0,0,-1000000,True,1000000
38,1,100,350,False,-250
39,1,1300,1300,True,0
40,1,550,650,False,-100
41,0,600,-1000000,False,1000600
42,1,1150,1150,False,0
43,1,100,700,False,-600
44,1,0,150,True,-150
45,1,100,350,False,-250
46,1,-250,50,True,-300
47,1,550,1450,True,-900
48,1,800,750,False,50
49,1,-400,-150,False,-250
50,1,0,200,False,-200
51,1,100,600,False,-500
52,1,750,650,False,100
53,1,50,300,False,-250
54,1,300,650,False,-350
55,1,450,550,False,-100
56,1,900,650,False,250
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,750,False,100
60,1,1250,400,False,850
61,1,300,450,False,-150
62,1,0,650,True,-650
63,1,300,600,False,-300
64,1,200,850,False,-650
65,1,0,750,False,-750
66,1,250,100,False,150
67,1,1900,2500,False,-600
68,1,600,700,True,-100
69,1,300,50,False,250
70,1,2250,100,False,2150
71,1,500,450,False,50
72,1,800,1600,False,-800
73,0,1400,-1000000,False,1001400
74,0,450,-1000000,True,1000450
75,0,2200,-1000000,False,1002200
76,0,2750,-1000000,False,1002750
77,1,400,450,False,-50
78,0,200,-1000000,True,1000200
79,0,200,-1000000,False,1000200
80,1,1450,300,False,1150
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1100,False,-50
84,1,1100,-250,False,1350
85,1,250,350,True,-100
86,1,1700,1450,False,250
87,1,50,150,False,-100
88,1,250,650,False,-400
89,1,-400,50,True,-450
90,1,250,100,False,150
91,1,600,700,False,-100
92,0,2450,-1000000,False,1002450
93,0,850,-1000000,True,1000850
94,1,400,1150,False,-750
95,1,450,650,False,-200
96,1,-100,200,False,-300
97,0,700,-1000000,True,1000700
98,1,0,150,False,-150
99,1,100,450,False,-350
100,1,600,300,True,300
101,1,1400,1700,False,-300
102,1,2900,2950,False,-50
103,1,550,1100,True,-550
104,1,450,600,False,-150
105,1,-150,200,True,-350
106,1,-150,100,True,-250
107,1,1150,850,False,300
108,1,400,1100,True,-700
109,1,150,900,True,-750
110,0,1050,-1000000,True,1001050
111,1,2950,-50,False,3000
112,1,1200,1250,False,-50
113,1,1750,1850,False,-100
114,1,-200,-1050,True,850
115,1,300,550,False,-250
116,1,150,650,True,-500
117,0,200,-1000000,True,1000200
118,1,0,100,False,-100
119,1,250,450,False,-200
120,1,250,400,False,-150
121,1,600,650,True,-50
122,1,100,400,True,-300
123,1,450,650,False,-200
124,0,50,-1000000,True,1000050
125,1,1100,450,True,650
126,0,700,-1000000,False,1000700
127,1,0,200,True,-200
128,1,1150,1200,False,-50
129,1,150,450,False,-300
130,1,850,900,True,-50
131,0,0,-1000000,True,1000000
132,1,150,200,False,-50
133,1,500,650,False,-150
134,1,600,650,False,-50
135,1,200,300,False,-100
136,1,200,350,False,-150
137,1,450,550,False,-100
138,1,450,100,False,350
139,1,-50,-750,True,700
140,1,800,0,False,800
141,1,650,900,False,-250
142,1,0,200,False,-200
143,1,300,300,False,0
144,1,400,400,False,0
145,1,50,400,False,-350
146,1,900,500,True,400
147,1,600,650,False,-50
148,0,500,-1000000,False,1000500
149,0,2400,-1000000,False,1002400
150,1,50,150,False,-100
151,1,1550,1900,True,-350
152,1,0,200,False,-200
153,1,0,200,False,-200
154,1,1400,1500,False,-100
155,1,350,950,True,-600
156,1,2950,3250,True,-300
157,1,-400,200,False,-600
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1600,False,-100
161,0,2550,-1000000,False,1002550
162,1,800,800,False,0
163,1,650,300,True,350
164,1,1300,1350,False,-50
165,1,400,500,False,-100
166,1,-250,350,True,-600
167,1,-50,450,True,-500
168,1,1150,1100,False,50
169,0,-300,-1000000,True,999700
170,1,300,500,False,-200
171,1,0,600,True,-600
172,1,1350,1650,False,-300
173,1,550,550,False,0
174,0,0,-1000000,True,1000000
