,type,target,pred,barge_in,error
0,1,100,200,False,-100
1,1,-200,550,True,-750
2,0,100,-1000000,True,1000100
3,0,600,-1000000,True,1000600
4,0,-150,-1000000,True,999850
5,1,250,-600,False,850
6,0,2600,-1000000,True,1002600
7,1,-150,-850,False,700
8,1,200,-750,False,950
9,1,300,50,False,250
10,0,-100,-1000000,True,999900
11,1,450,950,False,-500
12,1,800,500,False,300
13,1,2750,-350,False,3100
14,1,850,1200,False,-350
15,1,0,-1450,False,1450
16,1,700,500,True,200
17,1,150,350,False,-200
18,1,-50,250,True,-300
19,1,900,950,False,-50
20,1,-200,200,False,-400
21,0,0,-1000000,True,1000000
22,1,50,-1700,False,1750
23,1,700,750,False,-50
24,1,100,750,True,-650
25,1,1000,900,False,100
26,1,1250,-150,False,1400
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,1,0,350,False,-350
30,1,350,-250,True,600
31,1,1300,1400,False,-100
32,1,100,-550,True,650
33,0,-100,-1000000,True,999900
34,1,650,900,False,-250
35,0,150,-1000000,False,1000150
36,1,-100,550,True,-650
37,0,0,-1000000,True,1000000
38,1,100,300,False,-200
39,1,1300,-1500,True,2800
40,1,550,600,False,-50
41,0,600,-1000000,False,1000600
42,1,1150,1150,False,0
43,1,100,700,False,-600
44,1,0,300,True,-300
45,1,100,250,False,-150
46,1,-250,650,True,-900
47,0,550,-1000000,True,1000550
48,1,800,800,False,0
49,1,-400,300,False,-700
50,1,0,-400,False,400
51,1,100,550,False,-450
52,1,750,850,False,-100
53,0,50,-1000000,False,1000050
54,0,300,-1000000,False,1000300
55,1,450,400,False,50
56,1,900,950,False,-50
57,0,-450,-1000000,True,999550
58,1,-50,400,True,-450
59,1,850,1700,False,-850
60,1,1250,1350,False,-100
61,1,300,600,False,-300
62,1,0,800,True,-800
63,1,300,400,False,-100
64,1,200,300,False,-100
65,0,0,-1000000,False,1000000
66,1,250,50,False,200
67,1,1900,2400,False,-500
68,1,600,-450,True,1050
69,1,300,-650,False,950
70,1,2250,-250,False,2500
71,1,500,350,False,150
72,1,800,1400,False,-600
73,0,1400,-1000000,False,1001400
74,0,450,-1000000,True,1000450
75,1,2200,2350,False,-150
76,1,2750,3250,False,-500
77,1,400,450,False,-50
78,0,200,-1000000,True,1000200
79,1,200,-1100,False,1300
80,1,1450,-1100,False,2550
81,0,600,-1000000,True,1000600
82,1,850,-850,False,1700
83,1,1050,1550,False,-500
84,1,1100,350,False,750
85,1,250,400,True,-150
86,1,1700,1400,False,300
87,1,50,400,False,-350
88,1,250,600,False,-350
89,1,-400,-1250,True,850
90,1,250,-1150,False,1400
91,1,600,950,False,-350
92,1,2450,-150,False,2600
93,0,850,-1000000,True,1000850
94,0,400,-1000000,False,1000400
95,1,450,250,False,200
96,1,-100,200,False,-300
97,1,700,850,True,-150
98,1,0,950,False,-950
99,1,100,750,False,-650
100,1,600,1150,True,-550
101,1,1400,1700,False,-300
102,1,2900,2950,False,-50
103,1,550,1100,True,-550
104,1,450,750,False,-300
105,1,-150,350,True,-500
106,1,-150,200,True,-350
107,1,1150,250,False,900
108,1,400,1150,True,-750
109,1,150,400,True,-250
110,1,1050,1100,True,-50
111,1,2950,0,False,2950
112,1,1200,1500,False,-300
113,1,1750,1900,False,-150
114,1,-200,-1500,True,1300
115,1,300,450,False,-150
116,1,150,700,True,-550
117,1,200,-600,True,800
118,1,0,850,False,-850
119,1,250,400,False,-150
120,1,250,-100,False,350
121,1,600,1150,True,-550
122,1,100,-200,True,300
123,1,450,500,False,-50
124,0,50,-1000000,True,1000050
125,1,1100,-1550,True,2650
126,1,700,-1100,False,1800
127,1,0,700,True,-700
128,1,1150,1200,False,-50
129,1,150,300,False,-150
130,1,850,700,True,150
131,0,0,-1000000,True,1000000
132,1,150,350,False,-200
133,1,500,550,False,-50
134,1,600,850,False,-250
135,1,200,200,False,0
136,1,200,300,False,-100
137,1,450,500,False,-50
138,1,450,100,False,350
139,1,-50,400,True,-450
140,1,800,50,False,750
141,0,650,-1000000,False,1000650
142,1,0,600,False,-600
143,1,300,150,False,150
144,1,400,500,False,-100
145,0,50,-1000000,False,1000050
146,1,900,100,True,800
147,1,600,50,False,550
148,1,500,-1300,False,1800
149,1,2400,450,False,1950
150,1,50,200,False,-150
151,1,1550,1900,True,-350
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1450,False,-50
155,1,350,600,True,-250
156,1,2950,3200,True,-250
157,0,-400,-1000000,False,999600
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1600,False,-100
161,0,2550,-1000000,False,1002550
162,1,800,1250,False,-450
163,1,650,300,True,350
164,1,1300,1350,False,-50
165,1,400,450,False,-50
166,0,-250,-1000000,True,999750
167,1,-50,500,True,-550
168,1,1150,1100,False,50
169,0,-300,-1000000,True,999700
170,1,300,-1400,False,1700
171,1,0,500,True,-500
172,1,1350,1400,False,-50
173,1,550,550,False,0
174,1,0,-700,True,700
