,type,target,pred,barge_in,error
0,1,100,150,False,-50
1,0,-200,-1000000,True,999800
2,0,100,-1000000,True,1000100
3,0,600,-1000000,True,1000600
4,0,-150,-1000000,True,999850
5,1,250,200,False,50
6,0,2600,-1000000,True,1002600
7,1,-150,100,False,-250
8,1,200,400,False,-200
9,1,300,100,False,200
10,0,-100,-1000000,True,999900
11,1,450,950,False,-500
12,1,800,450,False,350
13,1,2750,150,False,2600
14,1,850,1050,False,-200
15,1,0,50,False,-50
16,1,700,550,True,150
17,1,150,450,False,-300
18,1,-50,250,True,-300
19,1,900,950,False,-50
20,1,-200,250,False,-450
21,0,0,-1000000,True,1000000
22,1,50,850,False,-800
23,1,700,900,False,-200
24,1,100,800,True,-700
25,1,1000,750,False,250
26,1,1250,250,False,1000
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,1,0,300,False,-300
30,1,350,-50,True,400
31,1,1300,1350,False,-50
32,1,100,500,True,-400
33,0,-100,-1000000,True,999900
34,1,650,750,False,-100
35,0,150,-1000000,False,1000150
36,1,-100,400,True,-500
37,0,0,-1000000,True,1000000
38,1,100,450,False,-350
39,1,1300,1300,True,0
40,1,550,600,False,-50
41,1,600,900,False,-300
42,1,1150,1150,False,0
43,1,100,750,False,-650
44,1,0,200,True,-200
45,1,100,300,False,-200
46,1,-250,100,True,-350
47,1,550,1450,True,-900
48,1,800,800,False,0
49,1,-400,450,False,-850
50,1,0,250,False,-250
51,1,100,500,False,-400
52,1,750,850,False,-100
53,1,50,450,False,-400
54,0,300,-1000000,False,1000300
55,1,450,500,False,-50
56,1,900,900,False,0
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,1600,False,-750
60,1,1250,1250,False,0
61,1,300,700,False,-400
62,1,0,650,True,-650
63,1,300,400,False,-100
64,1,200,850,False,-650
65,0,0,-1000000,False,1000000
66,1,250,200,False,50
67,1,1900,2100,False,-200
68,1,600,650,True,-50
69,1,300,50,False,250
70,1,2250,100,False,2150
71,1,500,350,False,150
72,1,800,850,False,-50
73,0,1400,-1000000,False,1001400
74,0,450,-1000000,True,1000450
75,1,2200,2200,False,0
76,1,2750,2300,False,450
77,1,400,450,False,-50
78,0,200,-1000000,True,1000200
79,0,200,-1000000,False,1000200
80,1,1450,250,False,1200
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1150,False,-100
84,1,1100,-300,False,1400
85,1,250,350,True,-100
86,1,1700,1550,False,150
87,1,50,300,False,-250
88,1,250,600,False,-350
89,1,-400,50,True,-450
90,0,250,-1000000,False,1000250
91,1,600,900,False,-300
92,1,2450,2550,False,-100
93,0,850,-1000000,True,1000850
94,0,400,-1000000,False,1000400
95,1,450,200,False,250
96,1,-100,100,False,-200
97,0,700,-1000000,True,1000700
98,1,0,750,False,-750
99,1,100,750,False,-650
100,1,600,1100,True,-500
101,1,1400,1700,False,-300
102,1,2900,2950,False,-50
103,1,550,1100,True,-550
104,1,450,700,False,-250
105,1,-150,450,True,-600
106,1,-150,150,True,-300
107,1,1150,850,False,300
108,1,400,750,True,-350
109,1,150,900,True,-750
110,1,1050,1800,True,-750
111,1,2950,0,False,2950
112,1,1200,1500,False,-300
113,1,1750,2000,False,-250
114,1,-200,-1050,True,850
115,1,300,450,False,-150
116,1,150,800,True,-650
117,0,200,-1000000,True,1000200
118,1,0,850,False,-850
119,0,250,-1000000,False,1000250
120,1,250,50,False,200
121,1,600,650,True,-50
122,1,100,400,True,-300
123,1,450,500,False,-50
124,0,50,-1000000,True,1000050
125,1,1100,650,True,450
126,0,700,-1000000,False,1000700
127,1,0,650,True,-650
128,1,1150,1200,False,-50
129,1,150,350,False,-200
130,1,850,700,True,150
131,1,0,650,True,-650
132,1,150,300,False,-150
133,1,500,550,False,-50
134,1,600,900,False,-300
135,1,200,250,False,-50
136,1,200,400,False,-200
137,1,450,450,False,0
138,1,450,100,False,350
139,0,-50,-1000000,True,999950
140,1,800,850,False,-50
141,0,650,-1000000,False,1000650
142,0,0,-1000000,False,1000000
143,1,300,350,False,-50
144,1,400,500,False,-100
145,0,50,-1000000,False,1000050
146,0,900,-1000000,True,1000900
147,1,600,250,False,350
148,0,500,-1000000,False,1000500
149,1,2400,400,False,2000
150,1,50,100,False,-50
151,1,1550,1600,True,-50
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,0,1400,-1000000,False,1001400
155,1,350,600,True,-250
156,1,2950,3050,True,-100
157,0,-400,-1000000,False,999600
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1600,False,-100
161,0,2550,-1000000,False,1002550
162,1,800,1050,False,-250
163,1,650,700,True,-50
164,1,1300,1300,False,0
165,1,400,450,False,-50
166,0,-250,-1000000,True,999750
167,1,-50,500,True,-550
168,1,1150,50,False,1100
169,0,-300,-1000000,True,999700
170,1,300,500,False,-200
171,0,0,-1000000,True,1000000
172,1,1350,1400,False,-50
173,1,550,500,False,50
174,0,0,-1000000,True,1000000
