,type,target,pred,barge_in,error
0,1,100,200,False,-100
1,0,-200,-1000000,True,999800
2,0,100,-1000000,True,1000100
3,1,600,750,True,-150
4,0,-150,-1000000,True,999850
5,1,250,-450,False,700
6,0,2600,-1000000,True,1002600
7,1,-150,-850,False,700
8,1,200,-750,False,950
9,1,300,50,False,250
10,0,-100,-1000000,True,999900
11,1,450,950,False,-500
12,1,800,300,False,500
13,1,2750,-350,False,3100
14,1,850,1000,False,-150
15,1,0,-1200,False,1200
16,1,700,500,True,200
17,1,150,350,False,-200
18,1,-50,200,True,-250
19,1,900,950,False,-50
20,1,-200,300,False,-500
21,0,0,-1000000,True,1000000
22,1,50,600,False,-550
23,1,700,750,False,-50
24,1,100,750,True,-650
25,1,1000,850,False,150
26,1,1250,-200,False,1450
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,1,0,350,False,-350
30,1,350,-250,True,600
31,1,1300,1350,False,-50
32,1,100,450,True,-350
33,0,-100,-1000000,True,999900
34,1,650,850,False,-200
35,0,150,-1000000,False,1000150
36,1,-100,600,True,-700
37,0,0,-1000000,True,1000000
38,1,100,350,False,-250
39,1,1300,-1500,True,2800
40,1,550,600,False,-50
41,1,600,-250,False,850
42,1,1150,1150,False,0
43,1,100,700,False,-600
44,1,0,250,True,-250
45,1,100,250,False,-150
46,1,-250,300,True,-550
47,1,550,1450,True,-900
48,1,800,800,False,0
49,1,-400,400,False,-800
50,1,0,150,False,-150
51,1,100,950,False,-850
52,1,750,850,False,-100
53,1,50,450,False,-400
54,1,300,850,False,-550
55,1,450,500,False,-50
56,1,900,850,False,50
57,0,-450,-1000000,True,999550
58,1,-50,400,True,-450
59,1,850,550,False,300
60,1,1250,1200,False,50
61,1,300,450,False,-150
62,1,0,700,True,-700
63,1,300,400,False,-100
64,1,200,850,False,-650
65,0,0,-1000000,False,1000000
66,1,250,50,False,200
67,1,1900,2050,False,-150
68,1,600,650,True,-50
69,1,300,-500,False,800
70,1,2250,100,False,2150
71,1,500,350,False,150
72,0,800,-1000000,False,1000800
73,0,1400,-1000000,False,1001400
74,1,450,1150,True,-700
75,1,2200,2350,False,-150
76,1,2750,2300,False,450
77,1,400,450,False,-50
78,1,200,-4400,True,4600
79,1,200,-1100,False,1300
80,1,1450,-1100,False,2550
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1100,False,-50
84,1,1100,100,False,1000
85,1,250,-500,True,750
86,1,1700,1500,False,200
87,1,50,100,False,-50
88,1,250,600,False,-350
89,1,-400,-1100,True,700
90,1,250,-950,False,1200
91,1,600,900,False,-300
92,1,2450,2550,False,-100
93,0,850,-1000000,True,1000850
94,1,400,1150,False,-750
95,1,450,200,False,250
96,1,-100,150,False,-250
97,0,700,-1000000,True,1000700
98,1,0,150,False,-150
99,1,100,500,False,-400
100,1,600,350,True,250
101,1,1400,1700,False,-300
102,1,2900,2950,False,-50
103,1,550,1100,True,-550
104,1,450,700,False,-250
105,0,-150,-1000000,True,999850
106,1,-150,100,True,-250
107,1,1150,850,False,300
108,1,400,750,True,-350
109,1,150,900,True,-750
110,1,1050,1850,True,-800
111,1,2950,0,False,2950
112,1,1200,1400,False,-200
113,1,1750,1950,False,-200
114,1,-200,-1500,True,1300
115,1,300,450,False,-150
116,0,150,-1000000,True,1000150
117,1,200,-550,True,750
118,1,0,900,False,-900
119,0,250,-1000000,False,1000250
120,1,250,50,False,200
121,1,600,700,True,-100
122,1,100,300,True,-200
123,1,450,500,False,-50
124,0,50,-1000000,True,1000050
125,1,1100,-1550,True,2650
126,1,700,-1050,False,1750
127,1,0,200,True,-200
128,1,1150,1200,False,-50
129,1,150,350,False,-200
130,1,850,950,True,-100
131,0,0,-1000000,True,1000000
132,1,150,300,False,-150
133,1,500,650,False,-150
134,1,600,850,False,-250
135,1,200,250,False,-50
136,1,200,300,False,-100
137,1,450,500,False,-50
138,1,450,100,False,350
139,1,-50,300,True,-350
140,1,800,50,False,750
141,0,650,-1000000,False,1000650
142,1,0,950,False,-950
143,1,300,200,False,100
144,1,400,500,False,-100
145,0,50,-1000000,False,1000050
146,1,900,400,True,500
147,1,600,150,False,450
148,0,500,-1000000,False,1000500
149,1,2400,600,False,1800
150,1,50,150,False,-100
151,1,1550,1850,True,-300
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1450,False,-50
155,1,350,900,True,-550
156,1,2950,3200,True,-250
157,0,-400,-1000000,False,999600
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,1000,False,-200
163,1,650,350,True,300
164,1,1300,1300,False,0
165,1,400,450,False,-50
166,1,-250,300,True,-550
167,1,-50,450,True,-500
168,1,1150,1150,False,0
169,0,-300,-1000000,True,999700
170,1,300,400,False,-100
171,0,0,-1000000,True,1000000
172,1,1350,1850,False,-500
173,1,550,550,False,0
174,1,0,-650,True,650
