,type,target,pred,barge_in,error
0,1,100,950,False,-850
1,0,-200,-1000000,True,999800
2,0,100,-1000000,True,1000100
3,1,600,750,True,-150
4,0,-150,-1000000,True,999850
5,0,250,-1000000,False,1000250
6,0,2600,-1000000,True,1002600
7,1,-150,250,False,-400
8,1,200,350,False,-150
9,1,300,250,False,50
10,0,-100,-1000000,True,999900
11,0,450,-1000000,False,1000450
12,1,800,600,False,200
13,0,2750,-1000000,False,1002750
14,0,850,-1000000,False,1000850
15,0,0,-1000000,False,1000000
16,1,700,500,True,200
17,1,150,1050,False,-900
18,0,-50,-1000000,True,999950
19,1,900,1000,False,-100
20,1,-200,300,False,-500
21,0,0,-1000000,True,1000000
22,1,50,-2000,False,2050
23,1,700,700,False,0
24,0,100,-1000000,True,1000100
25,1,1000,650,False,350
26,1,1250,600,False,650
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,1,0,650,False,-650
30,0,350,-1000000,True,1000350
31,1,1300,1550,False,-250
32,1,100,500,True,-400
33,1,-100,300,True,-400
34,1,650,1200,False,-550
35,0,150,-1000000,False,1000150
36,1,-100,600,True,-700
37,0,0,-1000000,True,1000000
38,1,100,650,False,-550
39,1,1300,1300,True,0
40,1,550,300,False,250
41,0,600,-1000000,False,1000600
42,1,1150,1250,False,-100
43,0,100,-1000000,False,1000100
44,0,0,-1000000,True,1000000
45,1,100,400,False,-300
46,1,-250,250,True,-500
47,0,550,-1000000,True,1000550
48,1,800,800,False,0
49,1,-400,400,False,-800
50,1,0,250,False,-250
51,0,100,-1000000,False,1000100
52,1,750,550,False,200
53,0,50,-1000000,False,1000050
54,1,300,750,False,-450
55,1,450,600,False,-150
56,1,900,1000,False,-100
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,0,850,-1000000,False,1000850
60,0,1250,-1000000,False,1001250
61,1,300,650,False,-350
62,0,0,-1000000,True,1000000
63,1,300,350,False,-50
64,0,200,-1000000,False,1000200
65,0,0,-1000000,False,1000000
66,1,250,200,False,50
67,1,1900,2600,False,-700
68,1,600,700,True,-100
69,1,300,150,False,150
