,type,target,pred,barge_in,error
0,1,100,150,False,-50
1,0,-200,-1000000,True,999800
2,1,100,1000,True,-900
3,1,600,800,True,-200
4,0,-150,-1000000,True,999850
5,0,250,-1000000,False,1000250
6,0,2600,-1000000,True,1002600
7,1,-150,100,False,-250
8,1,200,350,False,-150
9,1,300,100,False,200
10,1,-100,250,True,-350
11,1,450,800,False,-350
12,1,800,350,False,450
13,0,2750,-1000000,False,1002750
14,1,850,550,False,300
15,0,0,-1000000,False,1000000
16,1,700,500,True,200
17,1,150,300,False,-150
18,1,-50,400,True,-450
19,1,900,1000,False,-100
20,1,-200,350,False,-550
21,0,0,-1000000,True,1000000
22,1,50,300,False,-250
23,1,700,750,False,-50
24,0,100,-1000000,True,1000100
25,1,1000,650,False,350
26,1,1250,-150,False,1400
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,1,0,350,False,-350
30,1,350,300,True,50
31,1,1300,1350,False,-50
32,1,100,450,True,-350
33,1,-100,400,True,-500
34,1,650,800,False,-150
35,1,150,300,False,-150
36,1,-100,500,True,-600
37,0,0,-1000000,True,1000000
38,1,100,300,False,-200
39,1,1300,1300,True,0
40,1,550,600,False,-50
41,0,600,-1000000,False,1000600
42,1,1150,1150,False,0
43,1,100,700,False,-600
44,1,0,300,True,-300
45,1,100,300,False,-200
46,1,-250,150,True,-400
47,1,550,1450,True,-900
48,1,800,800,False,0
49,1,-400,300,False,-700
50,1,0,100,False,-100
51,1,100,500,False,-400
52,1,750,850,False,-100
53,1,50,450,False,-400
54,0,300,-1000000,False,1000300
55,1,450,500,False,-50
56,1,900,900,False,0
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,1200,False,-350
60,1,1250,1150,False,100
61,1,300,600,False,-300
62,1,0,600,True,-600
63,1,300,400,False,-100
64,1,200,350,False,-150
65,0,0,-1000000,False,1000000
66,1,250,200,False,50
67,1,1900,2150,False,-250
68,1,600,650,True,-50
69,1,300,200,False,100
70,1,2250,100,False,2150
71,1,500,300,False,200
72,0,800,-1000000,False,1000800
73,1,1400,1700,False,-300
74,0,450,-1000000,True,1000450
75,1,2200,2250,False,-50
76,1,2750,2300,False,450
77,1,400,400,False,0
78,1,200,1100,True,-900
79,0,200,-1000000,False,1000200
80,1,1450,1200,False,250
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1100,False,-50
84,1,1100,100,False,1000
85,1,250,400,True,-150
86,1,1700,1550,False,150
87,1,50,100,False,-50
88,1,250,500,False,-250
89,0,-400,-1000000,True,999600
90,0,250,-1000000,False,1000250
91,1,600,700,False,-100
92,1,2450,2550,False,-100
93,0,850,-1000000,True,1000850
94,1,400,1100,False,-700
95,1,450,200,False,250
96,1,-100,150,False,-250
97,0,700,-1000000,True,1000700
98,1,0,150,False,-150
99,1,100,500,False,-400
100,1,600,1150,True,-550
101,1,1400,1550,False,-150
102,1,2900,2950,False,-50
103,1,550,1050,True,-500
104,1,450,700,False,-250
105,1,-150,400,True,-550
106,1,-150,200,True,-350
