,type,target,pred,barge_in,error
0,1,100,150,False,-50
1,1,-200,550,True,-750
2,1,100,950,True,-850
3,1,600,800,True,-200
4,0,-150,-1000000,True,999850
5,0,250,-1000000,False,1000250
6,0,2600,-1000000,True,1002600
7,1,-150,50,False,-200
8,1,200,200,False,0
9,1,300,50,False,250
10,0,-100,-1000000,True,999900
11,1,450,800,False,-350
12,1,800,300,False,500
13,0,2750,-1000000,False,1002750
14,1,850,500,False,350
15,0,0,-1000000,False,1000000
16,1,700,300,True,400
17,1,150,350,False,-200
18,1,-50,250,True,-300
19,1,900,950,False,-50
20,1,-200,300,False,-500
21,0,0,-1000000,True,1000000
22,1,50,250,False,-200
23,1,700,700,False,0
24,1,100,900,True,-800
25,1,1000,650,False,350
26,1,1250,200,False,1050
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,1,0,350,False,-350
30,1,350,-50,True,400
31,1,1300,1350,False,-50
32,1,100,450,True,-350
33,1,-100,350,True,-450
34,0,650,-1000000,False,1000650
35,0,150,-1000000,False,1000150
36,1,-100,600,True,-700
37,0,0,-1000000,True,1000000
38,1,100,250,False,-150
39,1,1300,1300,True,0
40,1,550,600,False,-50
41,0,600,-1000000,False,1000600
42,1,1150,300,False,850
43,1,100,350,False,-250
44,1,0,100,True,-100
45,1,100,250,False,-150
46,1,-250,200,True,-450
47,1,550,900,True,-350
48,1,800,800,False,0
49,1,-400,350,False,-750
50,1,0,100,False,-100
51,1,100,500,False,-400
52,1,750,850,False,-100
53,1,50,450,False,-400
54,0,300,-1000000,False,1000300
55,1,450,150,False,300
56,1,900,900,False,0
57,0,-450,-1000000,True,999550
58,1,-50,400,True,-450
59,1,850,1700,False,-850
60,1,1250,1250,False,0
61,1,300,650,False,-350
62,1,0,600,True,-600
63,1,300,400,False,-100
64,1,200,850,False,-650
65,0,0,-1000000,False,1000000
66,1,250,200,False,50
67,1,1900,2200,False,-300
68,1,600,650,True,-50
69,1,300,100,False,200
70,1,2250,150,False,2100
71,1,500,250,False,250
72,1,800,200,False,600
73,1,1400,750,False,650
74,0,450,-1000000,True,1000450
75,0,2200,-1000000,False,1002200
76,1,2750,2650,False,100
77,1,400,400,False,0
78,0,200,-1000000,True,1000200
79,0,200,-1000000,False,1000200
80,1,1450,1650,False,-200
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1100,False,-50
84,1,1100,-350,False,1450
85,1,250,350,True,-100
86,1,1700,1400,False,300
87,1,50,100,False,-50
88,0,250,-1000000,False,1000250
89,1,-400,-350,True,-50
90,1,250,50,False,200
91,1,600,450,False,150
92,1,2450,0,False,2450
93,1,850,1400,True,-550
94,1,400,1150,False,-750
95,1,450,50,False,400
96,1,-100,100,False,-200
97,1,700,850,True,-150
98,1,0,150,False,-150
99,1,100,500,False,-400
100,1,600,400,True,200
101,1,1400,1750,False,-350
102,1,2900,2900,False,0
103,1,550,600,True,-50
104,1,450,650,False,-200
105,1,-150,400,True,-550
106,1,-150,150,True,-300
107,1,1150,850,False,300
108,1,400,450,True,-50
109,1,150,300,True,-150
110,1,1050,1150,True,-100
111,1,2950,-50,False,3000
112,1,1200,1450,False,-250
113,1,1750,1850,False,-100
114,1,-200,-1050,True,850
115,1,300,450,False,-150
116,1,150,650,True,-500
117,0,200,-1000000,True,1000200
118,1,0,950,False,-950
119,1,250,350,False,-100
120,1,250,-100,False,350
121,1,600,600,True,0
122,1,100,-200,True,300
123,1,450,450,False,0
124,0,50,-1000000,True,1000050
125,1,1100,650,True,450
126,0,700,-1000000,False,1000700
127,1,0,650,True,-650
128,1,1150,1200,False,-50
129,1,150,300,False,-150
130,1,850,700,True,150
131,1,0,500,True,-500
132,1,150,250,False,-100
133,1,500,600,False,-100
134,1,600,850,False,-250
135,1,200,200,False,0
136,1,200,300,False,-100
137,1,450,500,False,-50
138,1,450,100,False,350
139,1,-50,-800,True,750
140,1,800,0,False,800
141,1,650,1100,False,-450
142,1,0,150,False,-150
143,1,300,150,False,150
144,1,400,200,False,200
145,0,50,-1000000,False,1000050
146,1,900,100,True,800
147,1,600,100,False,500
148,1,500,-950,False,1450
149,1,2400,450,False,1950
150,1,50,100,False,-50
151,0,1550,-1000000,True,1001550
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1450,False,-50
155,1,350,600,True,-250
156,1,2950,3050,True,-100
157,1,-400,550,False,-950
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,1050,False,-250
163,1,650,300,True,350
164,1,1300,1300,False,0
165,1,400,400,False,0
166,1,-250,300,True,-550
167,1,-50,450,True,-500
168,1,1150,50,False,1100
169,0,-300,-1000000,True,999700
170,1,300,400,False,-100
171,0,0,-1000000,True,1000000
172,1,1350,1400,False,-50
173,1,550,0,False,550
174,0,0,-1000000,True,1000000
