,type,target,pred,barge_in,error
0,1,100,150,False,-50
1,1,-200,600,True,-800
2,1,100,1050,True,-950
3,1,600,-750,True,1350
4,0,-150,-1000000,True,999850
5,1,250,-650,False,900
6,0,2600,-1000000,True,1002600
7,1,-150,100,False,-250
8,1,200,300,False,-100
9,1,300,100,False,200
10,0,-100,-1000000,True,999900
11,1,450,800,False,-350
12,1,800,300,False,500
13,1,2750,-550,False,3300
14,1,850,500,False,350
15,1,0,-1450,False,1450
16,1,700,500,True,200
17,1,150,400,False,-250
18,1,-50,250,True,-300
19,1,900,-4250,False,5150
20,1,-200,300,False,-500
21,0,0,-1000000,True,1000000
22,0,50,-1000000,False,1000050
23,1,700,650,False,50
24,1,100,700,True,-600
25,1,1000,500,False,500
26,1,1250,-550,False,1800
27,1,-100,-550,True,450
28,0,-150,-1000000,True,999850
29,0,0,-1000000,False,1000000
30,1,350,-300,True,650
31,1,1300,1350,False,-50
32,1,100,450,True,-350
33,0,-100,-1000000,True,999900
34,1,650,-950,False,1600
35,0,150,-1000000,False,1000150
36,1,-100,700,True,-800
37,0,0,-1000000,True,1000000
38,1,100,300,False,-200
39,1,1300,-1450,True,2750
40,1,550,600,False,-50
41,0,600,-1000000,False,1000600
42,1,1150,1150,False,0
43,1,100,350,False,-250
44,1,0,550,True,-550
45,1,100,300,False,-200
46,1,-250,250,True,-500
47,1,550,1400,True,-850
48,1,800,800,False,0
49,1,-400,450,False,-850
50,1,0,150,False,-150
51,1,100,950,False,-850
52,1,750,850,False,-100
53,0,50,-1000000,False,1000050
54,1,300,900,False,-600
55,1,450,550,False,-100
56,1,900,650,False,250
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,1550,False,-700
60,1,1250,1100,False,150
61,1,300,600,False,-300
62,1,0,550,True,-550
63,1,300,400,False,-100
64,1,200,800,False,-600
65,0,0,-1000000,False,1000000
66,1,250,400,False,-150
67,1,1900,850,False,1050
68,1,600,650,True,-50
69,1,300,150,False,150
70,1,2250,100,False,2150
71,1,500,450,False,50
72,1,800,850,False,-50
73,0,1400,-1000000,False,1001400
74,0,450,-1000000,True,1000450
75,0,2200,-1000000,False,1002200
76,1,2750,2250,False,500
77,1,400,450,False,-50
78,1,200,1050,True,-850
79,1,200,-1100,False,1300
80,0,1450,-1000000,False,1001450
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1000,False,50
84,1,1100,100,False,1000
85,1,250,-500,True,750
86,1,1700,1150,False,550
87,1,50,100,False,-50
88,1,250,450,False,-200
89,1,-400,-1100,True,700
90,1,250,-1100,False,1350
91,1,600,400,False,200
92,1,2450,2550,False,-100
93,0,850,-1000000,True,1000850
94,1,400,1150,False,-750
95,1,450,50,False,400
96,1,-100,100,False,-200
97,1,700,850,True,-150
98,1,0,200,False,-200
99,1,100,500,False,-400
100,1,600,1150,True,-550
101,1,1400,1500,False,-100
102,1,2900,2950,False,-50
103,1,550,1050,True,-500
104,1,450,650,False,-200
105,1,-150,150,True,-300
106,1,-150,150,True,-300
107,1,1150,850,False,300
108,1,400,750,True,-350
109,1,150,950,True,-800
110,0,1050,-1000000,True,1001050
111,1,2950,0,False,2950
112,1,1200,1400,False,-200
113,1,1750,1950,False,-200
114,1,-200,150,True,-350
115,1,300,450,False,-150
116,1,150,650,True,-500
117,1,200,-550,True,750
118,1,0,850,False,-850
119,1,250,400,False,-150
120,1,250,500,False,-250
121,1,600,600,True,0
122,1,100,250,True,-150
123,1,450,500,False,-50
124,0,50,-1000000,True,1000050
125,1,1100,-1550,True,2650
126,1,700,750,False,-50
127,1,0,200,True,-200
128,1,1150,1200,False,-50
129,1,150,400,False,-250
130,1,850,650,True,200
131,0,0,-1000000,True,1000000
132,1,150,250,False,-100
133,1,500,550,False,-50
134,1,600,900,False,-300
135,1,200,-450,False,650
136,1,200,300,False,-100
137,1,450,550,False,-100
138,1,450,50,False,400
139,1,-50,-800,True,750
140,1,800,100,False,700
141,1,650,900,False,-250
142,1,0,100,False,-100
143,1,300,150,False,150
144,1,400,350,False,50
145,1,50,400,False,-350
146,1,900,350,True,550
147,1,600,850,False,-250
148,1,500,-1250,False,1750
149,1,2400,500,False,1900
150,1,50,100,False,-50
151,0,1550,-1000000,True,1001550
152,0,0,-1000000,False,1000000
153,1,0,150,False,-150
154,1,1400,1450,False,-50
155,1,350,650,True,-300
156,1,2950,-2150,True,5100
157,0,-400,-1000000,False,999600
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,850,False,-50
163,1,650,350,True,300
164,1,1300,-500,False,1800
165,1,400,450,False,-50
166,1,-250,200,True,-450
167,1,-50,600,True,-650
168,1,1150,1150,False,0
169,0,-300,-1000000,True,999700
170,1,300,-1800,False,2100
171,1,0,450,True,-450
172,1,1350,1350,False,0
173,1,550,550,False,0
174,1,0,-700,True,700
