,type,target,pred,barge_in,error
0,1,100,400,False,-300
1,0,-200,-1000000,True,999800
2,0,100,-1000000,True,1000100
3,0,600,-1000000,True,1000600
4,0,-150,-1000000,True,999850
5,0,250,-1000000,False,1000250
6,0,2600,-1000000,True,1002600
7,1,-150,50,False,-200
8,1,200,550,False,-350
9,1,300,100,False,200
10,1,-100,450,True,-550
11,1,450,1000,False,-550
12,1,800,450,False,350
13,0,2750,-1000000,False,1002750
14,1,850,950,False,-100
15,0,0,-1000000,False,1000000
16,1,700,300,True,400
17,1,150,350,False,-200
18,1,-50,150,True,-200
19,1,900,950,False,-50
20,1,-200,350,False,-550
21,0,0,-1000000,True,1000000
22,1,50,-1700,False,1750
23,1,700,600,False,100
24,0,100,-1000000,True,1000100
25,1,1000,750,False,250
26,1,1250,-150,False,1400
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,1,0,350,False,-350
30,1,350,50,True,300
31,1,1300,1350,False,-50
32,1,100,450,True,-350
33,1,-100,400,True,-500
34,1,650,900,False,-250
35,0,150,-1000000,False,1000150
36,1,-100,800,True,-900
37,0,0,-1000000,True,1000000
38,1,100,300,False,-200
39,1,1300,1300,True,0
40,1,550,600,False,-50
41,1,600,50,False,550
42,1,1150,1150,False,0
43,1,100,900,False,-800
44,1,0,200,True,-200
45,1,100,300,False,-200
46,0,-250,-1000000,True,999750
47,1,550,1450,True,-900
48,1,800,800,False,0
49,1,-400,400,False,-800
50,1,0,150,False,-150
51,1,100,950,False,-850
52,1,750,900,False,-150
53,0,50,-1000000,False,1000050
54,0,300,-1000000,False,1000300
55,1,450,650,False,-200
56,1,900,950,False,-50
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,1550,False,-700
60,1,1250,1150,False,100
61,0,300,-1000000,False,1000300
62,1,0,650,True,-650
63,1,300,400,False,-100
64,1,200,900,False,-700
65,0,0,-1000000,False,1000000
66,1,250,200,False,50
67,1,1900,2200,False,-300
68,1,600,700,True,-100
69,1,300,150,False,150
70,1,2250,100,False,2150
71,1,500,550,False,-50
72,1,800,1450,False,-650
73,0,1400,-1000000,False,1001400
74,0,450,-1000000,True,1000450
75,0,2200,-1000000,False,1002200
76,1,2750,2350,False,400
77,1,400,450,False,-50
78,1,200,1150,True,-950
79,0,200,-1000000,False,1000200
80,1,1450,1550,False,-100
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1150,False,-100
84,1,1100,400,False,700
85,1,250,950,True,-700
86,1,1700,1550,False,150
87,1,50,600,False,-550
88,1,250,400,False,-150
89,0,-400,-1000000,True,999600
90,0,250,-1000000,False,1000250
91,1,600,950,False,-350
92,1,2450,2600,False,-150
93,0,850,-1000000,True,1000850
94,1,400,1150,False,-750
95,1,450,150,False,300
96,1,-100,150,False,-250
97,0,700,-1000000,True,1000700
98,0,0,-1000000,False,1000000
99,1,100,750,False,-650
100,1,600,1150,True,-550
101,1,1400,1750,False,-350
102,1,2900,2300,False,600
103,1,550,1100,True,-550
104,1,450,850,False,-400
105,1,-150,450,True,-600
106,1,-150,150,True,-300
107,1,1150,250,False,900
108,1,400,750,True,-350
109,1,150,400,True,-250
110,0,1050,-1000000,True,1001050
111,1,2950,-50,False,3000
112,1,1200,1400,False,-200
113,1,1750,1900,False,-150
114,1,-200,300,True,-500
115,1,300,450,False,-150
116,0,150,-1000000,True,1000150
117,0,200,-1000000,True,1000200
118,0,0,-1000000,False,1000000
119,0,250,-1000000,False,1000250
120,1,250,50,False,200
121,1,600,1100,True,-500
122,1,100,300,True,-200
123,1,450,500,False,-50
124,0,50,-1000000,True,1000050
125,1,1100,1900,True,-800
126,1,700,1000,False,-300
127,1,0,700,True,-700
128,1,1150,1200,False,-50
129,1,150,350,False,-200
130,1,850,1200,True,-350
131,0,0,-1000000,True,1000000
132,1,150,300,False,-150
133,1,500,950,False,-450
134,1,600,850,False,-250
135,1,200,200,False,0
136,1,200,250,False,-50
137,1,450,500,False,-50
138,1,450,200,False,250
139,1,-50,400,True,-450
140,1,800,50,False,750
141,1,650,1100,False,-450
142,0,0,-1000000,False,1000000
143,1,300,200,False,100
144,1,400,250,False,150
145,0,50,-1000000,False,1000050
146,1,900,400,True,500
147,1,600,900,False,-300
148,0,500,-1000000,False,1000500
149,0,2400,-1000000,False,1002400
150,1,50,200,False,-150
151,1,1550,1600,True,-50
152,0,0,-1000000,False,1000000
153,1,0,250,False,-250
154,1,1400,1500,False,-100
155,1,350,900,True,-550
156,1,2950,3250,True,-300
157,0,-400,-1000000,False,999600
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,1050,False,-250
163,1,650,350,True,300
164,1,1300,1350,False,-50
165,1,400,450,False,-50
166,0,-250,-1000000,True,999750
167,1,-50,600,True,-650
168,1,1150,1150,False,0
169,0,-300,-1000000,True,999700
170,1,300,500,False,-200
171,0,0,-1000000,True,1000000
172,1,1350,1550,False,-200
173,1,550,550,False,0
174,0,0,-1000000,True,1000000
