,type,target,pred,barge_in,error
0,1,100,350,False,-250
1,0,-200,-1000000,True,999800
2,0,100,-1000000,True,1000100
3,0,600,-1000000,True,1000600
4,0,-150,-1000000,True,999850
5,1,250,-600,False,850
6,0,2600,-1000000,True,1002600
7,1,-150,-800,False,650
8,1,200,-550,False,750
9,1,300,100,False,200
10,0,-100,-1000000,True,999900
11,1,450,1100,False,-650
12,1,800,450,False,350
13,1,2750,-350,False,3100
14,1,850,1350,False,-500
15,1,0,-1350,False,1350
16,1,700,300,True,400
17,1,150,350,False,-200
18,1,-50,400,True,-450
19,1,900,950,False,-50
20,1,-200,200,False,-400
21,0,0,-1000000,True,1000000
22,0,50,-1000000,False,1000050
23,1,700,550,False,150
24,0,100,-1000000,True,1000100
25,1,1000,-1350,False,2350
26,1,1250,200,False,1050
27,0,-100,-1000000,True,999900
28,1,-150,-2500,True,2350
29,1,0,800,False,-800
30,1,350,0,True,350
31,1,1300,1350,False,-50
32,1,100,400,True,-300
33,1,-100,350,True,-450
34,1,650,900,False,-250
35,0,150,-1000000,False,1000150
36,1,-100,750,True,-850
37,0,0,-1000000,True,1000000
38,1,100,300,False,-200
39,1,1300,-1500,True,2800
40,1,550,600,False,-50
41,1,600,50,False,550
42,1,1150,1150,False,0
43,0,100,-1000000,False,1000100
44,1,0,300,True,-300
45,1,100,250,False,-150
46,1,-250,450,True,-700
47,0,550,-1000000,True,1000550
48,1,800,800,False,0
49,1,-400,300,False,-700
50,1,0,-350,False,350
51,1,100,450,False,-350
52,1,750,450,False,300
53,1,50,150,False,-100
54,0,300,-1000000,False,1000300
55,1,450,500,False,-50
56,1,900,-500,False,1400
57,0,-450,-1000000,True,999550
58,1,-50,400,True,-450
59,1,850,850,False,0
60,1,1250,1350,False,-100
61,1,300,650,False,-350
62,0,0,-1000000,True,1000000
63,1,300,450,False,-150
64,1,200,300,False,-100
65,0,0,-1000000,False,1000000
66,1,250,100,False,150
67,1,1900,2550,False,-650
68,1,600,650,True,-50
69,1,300,-500,False,800
70,1,2250,150,False,2100
71,1,500,250,False,250
72,0,800,-1000000,False,1000800
73,1,1400,1350,False,50
74,0,450,-1000000,True,1000450
75,1,2200,2250,False,-50
76,1,2750,2550,False,200
77,1,400,450,False,-50
78,1,200,-4600,True,4800
79,1,200,-1300,False,1500
80,1,1450,-1200,False,2650
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1250,False,-200
84,1,1100,-350,False,1450
85,1,250,350,True,-100
86,1,1700,1200,False,500
87,1,50,250,False,-200
88,1,250,400,False,-150
89,1,-400,-1000,True,600
90,1,250,-1050,False,1300
91,1,600,900,False,-300
92,1,2450,-200,False,2650
93,0,850,-1000000,True,1000850
94,1,400,1100,False,-700
95,1,450,50,False,400
96,1,-100,150,False,-250
97,0,700,-1000000,True,1000700
98,1,0,250,False,-250
99,1,100,700,False,-600
100,1,600,350,True,250
101,1,1400,1700,False,-300
102,1,2900,2900,False,0
103,1,550,1100,True,-550
104,1,450,650,False,-200
105,0,-150,-1000000,True,999850
106,1,-150,300,True,-450
107,1,1150,850,False,300
108,1,400,750,True,-350
109,1,150,350,True,-200
110,1,1050,1000,True,50
111,1,2950,0,False,2950
112,1,1200,1400,False,-200
113,1,1750,1850,False,-100
114,1,-200,-1050,True,850
115,1,300,400,False,-100
116,0,150,-1000000,True,1000150
117,1,200,-600,True,800
118,1,0,850,False,-850
119,1,250,400,False,-150
120,1,250,-100,False,350
121,1,600,650,True,-50
122,1,100,350,True,-250
123,1,450,450,False,0
124,0,50,-1000000,True,1000050
125,0,1100,-1000000,True,1001100
126,1,700,-1100,False,1800
127,1,0,700,True,-700
128,1,1150,1200,False,-50
129,1,150,350,False,-200
130,1,850,1450,True,-600
131,0,0,-1000000,True,1000000
132,1,150,250,False,-100
133,1,500,600,False,-100
134,1,600,850,False,-250
135,1,200,250,False,-50
136,1,200,350,False,-150
137,1,450,500,False,-50
138,1,450,200,False,250
139,1,-50,400,True,-450
140,1,800,850,False,-50
141,1,650,1100,False,-450
142,0,0,-1000000,False,1000000
143,1,300,200,False,100
144,1,400,350,False,50
145,0,50,-1000000,False,1000050
146,1,900,200,True,700
147,1,600,100,False,500
148,0,500,-1000000,False,1000500
149,0,2400,-1000000,False,1002400
150,1,50,200,False,-150
151,1,1550,1600,True,-50
152,0,0,-1000000,False,1000000
153,1,0,250,False,-250
154,1,1400,1450,False,-50
155,1,350,950,True,-600
156,1,2950,3050,True,-100
157,1,-400,100,False,-500
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,1400,False,-600
163,1,650,300,True,350
164,1,1300,1300,False,0
165,1,400,450,False,-50
166,1,-250,300,True,-550
167,1,-50,300,True,-350
168,1,1150,1100,False,50
169,0,-300,-1000000,True,999700
170,0,300,-1000000,False,1000300
171,0,0,-1000000,True,1000000
172,1,1350,1600,False,-250
173,1,550,550,False,0
174,1,0,-650,True,650
