,type,target,pred,barge_in,error
0,1,100,0,False,100
1,0,-200,-1000000,True,999800
2,0,100,-1000000,True,1000100
3,1,600,-700,True,1300
4,0,-150,-1000000,True,999850
5,1,250,-300,False,550
6,0,2600,-1000000,True,1002600
7,1,-150,0,False,-150
8,1,200,300,False,-100
9,1,300,100,False,200
10,1,-100,350,True,-450
11,1,450,850,False,-400
12,1,800,300,False,500
13,1,2750,-450,False,3200
14,1,850,500,False,350
15,1,0,-1350,False,1350
16,1,700,500,True,200
17,1,150,400,False,-250
18,1,-50,200,True,-250
19,1,900,-4250,False,5150
20,1,-200,300,False,-500
21,0,0,-1000000,True,1000000
22,0,50,-1000000,False,1000050
23,1,700,600,False,100
24,1,100,900,True,-800
25,1,1000,500,False,500
26,1,1250,600,False,650
27,0,-100,-1000000,True,999900
28,1,-150,-2450,True,2300
29,1,0,300,False,-300
30,1,350,0,True,350
31,1,1300,1300,False,0
32,1,100,450,True,-350
33,1,-100,350,True,-450
34,1,650,-950,False,1600
35,1,150,300,False,-150
36,1,-100,500,True,-600
37,0,0,-1000000,True,1000000
38,1,100,300,False,-200
39,1,1300,-1500,True,2800
40,1,550,600,False,-50
41,1,600,100,False,500
42,1,1150,1150,False,0
43,1,100,300,False,-200
44,1,0,200,True,-200
45,1,100,300,False,-200
46,1,-250,50,True,-300
47,1,550,1400,True,-850
48,1,800,850,False,-50
49,1,-400,400,False,-800
50,1,0,200,False,-200
51,1,100,500,False,-400
52,1,750,900,False,-150
53,1,50,200,False,-150
54,0,300,-1000000,False,1000300
55,1,450,100,False,350
56,1,900,900,False,0
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,800,False,50
60,1,1250,1300,False,-50
61,1,300,550,False,-250
62,1,0,500,True,-500
63,1,300,400,False,-100
64,1,200,300,False,-100
65,0,0,-1000000,False,1000000
66,1,250,250,False,0
67,1,1900,850,False,1050
68,1,600,-450,True,1050
69,1,300,-600,False,900
70,1,2250,550,False,1700
71,1,500,250,False,250
72,1,800,150,False,650
73,0,1400,-1000000,False,1001400
74,0,450,-1000000,True,1000450
75,1,2200,2250,False,-50
76,1,2750,2350,False,400
77,1,400,450,False,-50
78,1,200,-4500,True,4700
79,1,200,-1100,False,1300
80,1,1450,-1150,False,2600
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1000,False,50
84,1,1100,1150,False,-50
85,1,250,400,True,-150
86,1,1700,1450,False,250
87,1,50,1000,False,-950
88,1,250,600,False,-350
89,1,-400,-50,True,-350
90,1,250,-300,False,550
91,1,600,700,False,-100
92,1,2450,-150,False,2600
93,1,850,1450,True,-600
94,0,400,-1000000,False,1000400
95,1,450,0,False,450
96,1,-100,100,False,-200
97,1,700,850,True,-150
98,1,0,150,False,-150
99,1,100,500,False,-400
100,1,600,1100,True,-500
101,1,1400,1500,False,-100
102,1,2900,2950,False,-50
103,1,550,1050,True,-500
104,1,450,-550,False,1000
105,0,-150,-1000000,True,999850
106,0,-150,-1000000,True,999850
107,1,1150,850,False,300
108,1,400,750,True,-350
109,1,150,350,True,-200
110,1,1050,1100,True,-50
111,1,2950,0,False,2950
112,1,1200,1450,False,-250
113,1,1750,1900,False,-150
114,1,-200,-1050,True,850
115,1,300,450,False,-150
116,1,150,450,True,-300
117,1,200,-500,True,700
118,1,0,850,False,-850
119,0,250,-1000000,False,1000250
120,1,250,500,False,-250
121,1,600,650,True,-50
122,1,100,-250,True,350
123,1,450,500,False,-50
124,1,50,950,True,-900
125,1,1100,-1600,True,2700
126,1,700,-1100,False,1800
127,1,0,200,True,-200
128,1,1150,1250,False,-100
129,1,150,-300,False,450
130,1,850,650,True,200
131,1,0,500,True,-500
132,1,150,50,False,100
133,1,500,550,False,-50
134,1,600,-400,False,1000
135,1,200,-450,False,650
136,1,200,350,False,-150
137,1,450,750,False,-300
138,1,450,0,False,450
139,1,-50,-900,True,850
140,1,800,50,False,750
141,1,650,850,False,-200
142,1,0,150,False,-150
143,1,300,150,False,150
144,1,400,500,False,-100
145,1,50,650,False,-600
146,1,900,100,True,800
147,1,600,900,False,-300
148,1,500,-1300,False,1800
149,0,2400,-1000000,False,1002400
150,1,50,100,False,-50
151,1,1550,1600,True,-50
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1450,False,-50
155,1,350,700,True,-350
156,1,2950,-2150,True,5100
157,0,-400,-1000000,False,999600
158,1,0,350,True,-350
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,1000,False,-200
163,1,650,300,True,350
164,1,1300,-500,False,1800
165,1,400,450,False,-50
166,1,-250,200,True,-450
167,0,-50,-1000000,True,999950
168,1,1150,100,False,1050
169,0,-300,-1000000,True,999700
170,1,300,-1650,False,1950
171,1,0,400,True,-400
172,1,1350,1400,False,-50
173,1,550,600,False,-50
174,1,0,-700,True,700
