,type,target,pred,barge_in,error
0,1,100,150,False,-50
1,0,-200,-1000000,True,999800
2,1,100,1000,True,-900
3,0,600,-1000000,True,1000600
4,0,-150,-1000000,True,999850
5,1,250,150,False,100
6,0,2600,-1000000,True,1002600
7,1,-150,-100,False,-50
8,1,200,200,False,0
9,1,300,50,False,250
10,1,-100,200,True,-300
11,1,450,850,False,-400
12,1,800,300,False,500
13,1,2750,-50,False,2800
14,1,850,550,False,300
15,0,0,-1000000,False,1000000
16,1,700,300,True,400
17,1,150,300,False,-150
18,1,-50,50,True,-100
19,1,900,950,False,-50
20,1,-200,250,False,-450
21,0,0,-1000000,True,1000000
22,1,50,800,False,-750
23,1,700,700,False,0
24,1,100,850,True,-750
25,1,1000,500,False,500
26,1,1250,0,False,1250
27,1,-100,-300,True,200
28,0,-150,-1000000,True,999850
29,1,0,300,False,-300
30,1,350,800,True,-450
31,1,1300,1350,False,-50
32,1,100,450,True,-350
33,0,-100,-1000000,True,999900
34,1,650,-400,False,1050
35,1,150,300,False,-150
36,1,-100,750,True,-850
37,0,0,-1000000,True,1000000
38,1,100,250,False,-150
39,1,1300,1300,True,0
40,1,550,150,False,400
41,0,600,-1000000,False,1000600
42,1,1150,250,False,900
43,1,100,700,False,-600
44,1,0,200,True,-200
45,1,100,250,False,-150
46,1,-250,100,True,-350
47,1,550,1400,True,-850
48,1,800,800,False,0
49,1,-400,300,False,-700
50,1,0,100,False,-100
51,1,100,500,False,-400
52,1,750,850,False,-100
53,1,50,450,False,-400
54,0,300,-1000000,False,1000300
55,1,450,50,False,400
56,1,900,900,False,0
57,0,-450,-1000000,True,999550
58,1,-50,900,True,-950
59,1,850,1600,False,-750
60,1,1250,1200,False,50
61,1,300,400,False,-100
62,1,0,600,True,-600
63,1,300,350,False,-50
64,1,200,300,False,-100
65,1,0,400,False,-400
66,1,250,-2300,False,2550
67,1,1900,1050,False,850
68,1,600,100,True,500
69,1,300,50,False,250
70,0,2250,-1000000,False,1002250
71,1,500,300,False,200
72,1,800,100,False,700
73,1,1400,750,False,650
74,1,450,550,True,-100
75,1,2200,2350,False,-150
76,1,2750,2300,False,450
77,1,400,450,False,-50
78,1,200,1000,True,-800
79,0,200,-1000000,False,1000200
80,1,1450,1550,False,-100
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1100,False,-50
84,1,1100,50,False,1050
85,1,250,350,True,-100
86,1,1700,1200,False,500
87,1,50,100,False,-50
88,1,250,400,False,-150
89,1,-400,-450,True,50
90,1,250,550,False,-300
91,1,600,450,False,150
92,1,2450,2550,False,-100
93,0,850,-1000000,True,1000850
94,1,400,1050,False,-650
95,1,450,50,False,400
96,1,-100,50,False,-150
97,1,700,850,True,-150
98,1,0,150,False,-150
99,1,100,550,False,-450
100,1,600,1100,True,-500
101,1,1400,1500,False,-100
102,1,2900,2900,False,0
103,1,550,600,True,-50
104,1,450,700,False,-250
105,0,-150,-1000000,True,999850
106,1,-150,100,True,-250
107,1,1150,150,False,1000
108,1,400,750,True,-350
109,1,150,-1050,True,1200
110,1,1050,1000,True,50
111,1,2950,150,False,2800
112,1,1200,1450,False,-250
113,1,1750,1900,False,-150
114,1,-200,-1200,True,1000
115,1,300,400,False,-100
116,1,150,650,True,-500
117,0,200,-1000000,True,1000200
118,1,0,850,False,-850
119,1,250,300,False,-50
120,1,250,-250,False,500
121,1,600,600,True,0
122,1,100,-200,True,300
123,1,450,500,False,-50
124,0,50,-1000000,True,1000050
125,1,1100,-1150,True,2250
126,0,700,-1000000,False,1000700
127,1,0,600,True,-600
128,1,1150,1200,False,-50
129,1,150,350,False,-200
130,1,850,650,True,200
131,1,0,450,True,-450
132,1,150,350,False,-200
133,1,500,550,False,-50
134,1,600,850,False,-250
135,1,200,-500,False,700
136,1,200,250,False,-50
137,1,450,500,False,-50
138,1,450,50,False,400
139,1,-50,-800,True,750
140,1,800,50,False,750
141,1,650,1150,False,-500
142,1,0,100,False,-100
143,1,300,150,False,150
144,1,400,200,False,200
145,0,50,-1000000,False,1000050
146,1,900,100,True,800
147,1,600,100,False,500
148,1,500,-900,False,1400
149,1,2400,400,False,2000
150,1,50,50,False,0
151,1,1550,1550,True,0
152,0,0,-1000000,False,1000000
153,1,0,150,False,-150
154,1,1400,1450,False,-50
155,1,350,650,True,-300
156,1,2950,3050,True,-100
157,1,-400,400,False,-800
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,1050,False,-250
163,1,650,200,True,450
164,1,1300,1300,False,0
165,1,400,400,False,0
166,1,-250,200,True,-450
167,1,-50,450,True,-500
168,1,1150,-100,False,1250
169,0,-300,-1000000,True,999700
170,1,300,400,False,-100
171,1,0,500,True,-500
172,1,1350,1550,False,-200
173,1,550,550,False,0
174,0,0,-1000000,True,1000000
