,type,target,pred,barge_in,error
0,1,100,150,False,-50
1,1,-200,500,True,-700
2,1,100,1000,True,-900
3,1,600,800,True,-200
4,0,-150,-1000000,True,999850
5,1,250,50,False,200
6,1,2600,1300,True,1300
7,1,-150,-100,False,-50
8,1,200,350,False,-150
9,1,300,100,False,200
10,1,-100,200,True,-300
11,1,450,850,False,-400
12,1,800,300,False,500
13,1,2750,50,False,2700
14,1,850,500,False,350
15,0,0,-1000000,False,1000000
16,1,700,700,True,0
17,1,150,400,False,-250
18,1,-50,350,True,-400
19,1,900,950,False,-50
20,1,-200,300,False,-500
21,0,0,-1000000,True,1000000
22,0,50,-1000000,False,1000050
23,1,700,700,False,0
24,1,100,850,True,-750
25,1,1000,950,False,50
26,1,1250,250,False,1000
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,0,0,-1000000,False,1000000
30,1,350,800,True,-450
31,1,1300,1350,False,-50
32,1,100,500,True,-400
33,0,-100,-1000000,True,999900
34,1,650,700,False,-50
35,0,150,-1000000,False,1000150
36,0,-100,-1000000,True,999900
37,0,0,-1000000,True,1000000
38,1,100,300,False,-200
39,1,1300,1300,True,0
40,1,550,600,False,-50
41,1,600,100,False,500
42,1,1150,1150,False,0
43,1,100,300,False,-200
44,1,0,200,True,-200
45,1,100,250,False,-150
46,1,-250,100,True,-350
47,1,550,1400,True,-850
48,1,800,800,False,0
49,1,-400,400,False,-800
50,1,0,100,False,-100
51,1,100,1050,False,-950
52,1,750,900,False,-150
53,0,50,-1000000,False,1000050
54,0,300,-1000000,False,1000300
55,1,450,550,False,-100
56,1,900,900,False,0
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,1700,False,-850
60,1,1250,1250,False,0
61,1,300,1100,False,-800
62,1,0,600,True,-600
63,1,300,450,False,-150
64,1,200,750,False,-550
65,0,0,-1000000,False,1000000
66,1,250,50,False,200
67,1,1900,850,False,1050
68,1,600,650,True,-50
69,1,300,150,False,150
70,1,2250,100,False,2150
71,1,500,300,False,200
72,1,800,1500,False,-700
73,1,1400,1900,False,-500
74,1,450,550,True,-100
75,1,2200,2250,False,-50
76,1,2750,2300,False,450
77,1,400,450,False,-50
78,1,200,1050,True,-850
79,0,200,-1000000,False,1000200
80,1,1450,1550,False,-100
81,1,600,1100,True,-500
82,0,850,-1000000,False,1000850
83,1,1050,1200,False,-150
84,1,1100,50,False,1050
85,1,250,350,True,-100
86,1,1700,1550,False,150
87,1,50,350,False,-300
88,1,250,600,False,-350
89,1,-400,0,True,-400
90,1,250,400,False,-150
91,1,600,700,False,-100
92,1,2450,2550,False,-100
93,0,850,-1000000,True,1000850
94,0,400,-1000000,False,1000400
95,1,450,200,False,250
96,1,-100,150,False,-250
97,0,700,-1000000,True,1000700
98,1,0,200,False,-200
99,1,100,500,False,-400
100,1,600,400,True,200
101,1,1400,1700,False,-300
102,1,2900,2950,False,-50
103,1,550,1050,True,-500
104,1,450,700,False,-250
105,1,-150,400,True,-550
106,1,-150,150,True,-300
107,1,1150,150,False,1000
108,1,400,750,True,-350
109,1,150,350,True,-200
110,1,1050,1150,True,-100
111,1,2950,0,False,2950
112,1,1200,1450,False,-250
113,1,1750,1950,False,-200
114,1,-200,-1050,True,850
115,1,300,500,False,-200
116,0,150,-1000000,True,1000150
117,0,200,-1000000,True,1000200
118,1,0,850,False,-850
119,0,250,-1000000,False,1000250
120,1,250,250,False,0
121,1,600,200,True,400
122,1,100,-150,True,250
123,0,450,-1000000,False,1000450
124,1,50,900,True,-850
125,1,1100,700,True,400
126,0,700,-1000000,False,1000700
127,1,0,550,True,-550
128,1,1150,1200,False,-50
129,1,150,350,False,-200
130,1,850,700,True,150
131,1,0,450,True,-450
132,1,150,350,False,-200
133,1,500,550,False,-50
134,1,600,850,False,-250
135,1,200,-500,False,700
136,1,200,300,False,-100
137,1,450,500,False,-50
138,1,450,50,False,400
139,1,-50,-800,True,750
140,1,800,50,False,750
141,0,650,-1000000,False,1000650
142,0,0,-1000000,False,1000000
143,1,300,350,False,-50
144,1,400,450,False,-50
145,0,50,-1000000,False,1000050
146,1,900,550,True,350
147,1,600,150,False,450
148,1,500,-900,False,1400
149,1,2400,450,False,1950
150,1,50,100,False,-50
151,1,1550,1600,True,-50
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1450,False,-50
155,1,350,700,True,-350
156,1,2950,3200,True,-250
157,1,-400,400,False,-800
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,1000,False,-200
163,1,650,200,True,450
164,1,1300,1300,False,0
165,1,400,450,False,-50
166,0,-250,-1000000,True,999750
167,1,-50,700,True,-750
168,1,1150,1050,False,100
169,0,-300,-1000000,True,999700
170,1,300,400,False,-100
171,1,0,450,True,-450
172,1,1350,1550,False,-200
173,1,550,550,False,0
174,0,0,-1000000,True,1000000
