,type,target,pred,barge_in,error
0,1,100,150,False,-50
1,1,-200,550,True,-750
2,0,100,-1000000,True,1000100
3,1,600,800,True,-200
4,0,-150,-1000000,True,999850
5,0,250,-1000000,False,1000250
6,0,2600,-1000000,True,1002600
7,1,-150,50,False,-200
8,1,200,150,False,50
9,1,300,50,False,250
10,0,-100,-1000000,True,999900
11,1,450,750,False,-300
12,1,800,300,False,500
13,0,2750,-1000000,False,1002750
14,1,850,500,False,350
15,0,0,-1000000,False,1000000
16,1,700,300,True,400
17,1,150,1100,False,-950
18,1,-50,200,True,-250
19,1,900,950,False,-50
20,1,-200,150,False,-350
21,0,0,-1000000,True,1000000
22,1,50,250,False,-200
23,1,700,700,False,0
24,1,100,700,True,-600
25,1,1000,550,False,450
26,1,1250,-200,False,1450
27,1,-100,150,True,-250
28,0,-150,-1000000,True,999850
29,1,0,350,False,-350
30,0,350,-1000000,True,1000350
31,1,1300,1350,False,-50
32,1,100,400,True,-300
33,1,-100,400,True,-500
34,1,650,-400,False,1050
35,1,150,300,False,-150
36,1,-100,600,True,-700
37,0,0,-1000000,True,1000000
38,1,100,250,False,-150
39,1,1300,1250,True,50
40,1,550,300,False,250
41,0,600,-1000000,False,1000600
42,1,1150,200,False,950
43,1,100,300,False,-200
44,1,0,200,True,-200
45,1,100,250,False,-150
46,1,-250,-100,True,-150
47,1,550,1350,True,-800
48,1,800,800,False,0
49,1,-400,-1000,False,600
50,1,0,100,False,-100
51,1,100,600,False,-500
52,1,750,850,False,-100
53,1,50,450,False,-400
54,1,300,950,False,-650
55,1,450,150,False,300
56,1,900,550,False,350
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,1200,False,-350
60,1,1250,1150,False,100
61,1,300,550,False,-250
62,1,0,550,True,-550
63,1,300,350,False,-50
64,1,200,300,False,-100
65,1,0,400,False,-400
66,1,250,100,False,150
67,1,1900,900,False,1000
68,1,600,650,True,-50
69,1,300,100,False,200
70,1,2250,50,False,2200
71,1,500,300,False,200
72,1,800,250,False,550
73,0,1400,-1000000,False,1001400
74,0,450,-1000000,True,1000450
75,0,2200,-1000000,False,1002200
76,1,2750,2300,False,450
77,1,400,400,False,0
78,0,200,-1000000,True,1000200
79,0,200,-1000000,False,1000200
80,1,1450,1650,False,-200
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1150,False,-100
84,1,1100,-350,False,1450
85,1,250,100,True,150
86,1,1700,1550,False,150
87,1,50,100,False,-50
88,1,250,600,False,-350
89,1,-400,-450,True,50
90,0,250,-1000000,False,1000250
91,1,600,700,False,-100
92,1,2450,2550,False,-100
93,1,850,1400,True,-550
94,1,400,1100,False,-700
95,1,450,0,False,450
96,1,-100,100,False,-200
97,1,700,1000,True,-300
98,1,0,150,False,-150
99,1,100,350,False,-250
100,1,600,400,True,200
101,1,1400,1550,False,-150
102,1,2900,2900,False,0
103,1,550,1050,True,-500
104,1,450,650,False,-200
105,0,-150,-1000000,True,999850
106,0,-150,-1000000,True,999850
107,1,1150,250,False,900
108,1,400,750,True,-350
109,1,150,400,True,-250
110,1,1050,1750,True,-700
111,1,2950,400,False,2550
112,1,1200,1350,False,-150
113,1,1750,1850,False,-100
114,1,-200,-1050,True,850
115,1,300,450,False,-150
116,1,150,750,True,-600
117,0,200,-1000000,True,1000200
118,1,0,900,False,-900
119,1,250,250,False,0
120,1,250,-150,False,400
121,1,600,300,True,300
122,1,100,-200,True,300
123,1,450,450,False,0
124,0,50,-1000000,True,1000050
125,1,1100,450,True,650
126,0,700,-1000000,False,1000700
127,1,0,650,True,-650
128,1,1150,1200,False,-50
129,1,150,200,False,-50
130,1,850,650,True,200
131,0,0,-1000000,True,1000000
132,1,150,150,False,0
133,1,500,650,False,-150
134,1,600,850,False,-250
135,1,200,-500,False,700
136,1,200,250,False,-50
137,1,450,500,False,-50
138,1,450,100,False,350
139,1,-50,-800,True,750
140,1,800,0,False,800
141,0,650,-1000000,False,1000650
142,1,0,100,False,-100
143,1,300,150,False,150
144,1,400,200,False,200
145,0,50,-1000000,False,1000050
146,1,900,650,True,250
147,1,600,50,False,550
148,1,500,-900,False,1400
149,1,2400,500,False,1900
150,1,50,100,False,-50
151,0,1550,-1000000,True,1001550
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1450,False,-50
155,1,350,950,True,-600
156,1,2950,3050,True,-100
157,1,-400,400,False,-800
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,1000,False,-200
163,1,650,250,True,400
164,1,1300,900,False,400
165,1,400,300,False,100
166,0,-250,-1000000,True,999750
167,1,-50,600,True,-650
168,1,1150,1100,False,50
169,0,-300,-1000000,True,999700
170,1,300,450,False,-150
171,0,0,-1000000,True,1000000
172,1,1350,1400,False,-50
173,1,550,300,False,250
174,0,0,-1000000,True,1000000
