,type,target,pred,barge_in,error
0,1,100,150,False,-50
1,0,-200,-1000000,True,999800
2,1,100,950,True,-850
3,0,600,-1000000,True,1000600
4,0,-150,-1000000,True,999850
5,1,250,-400,False,650
6,0,2600,-1000000,True,1002600
7,1,-150,50,False,-200
8,1,200,350,False,-150
9,1,300,50,False,250
10,1,-100,700,True,-800
11,1,450,800,False,-350
12,1,800,300,False,500
13,1,2750,-400,False,3150
14,1,850,500,False,350
15,1,0,-1100,False,1100
16,1,700,750,True,-50
17,1,150,900,False,-750
18,1,-50,200,True,-250
19,1,900,950,False,-50
20,1,-200,550,False,-750
21,0,0,-1000000,True,1000000
22,1,50,750,False,-700
23,1,700,750,False,-50
24,0,100,-1000000,True,1000100
25,1,1000,550,False,450
26,1,1250,250,False,1000
27,1,-100,150,True,-250
28,0,-150,-1000000,True,999850
29,1,0,350,False,-350
30,1,350,-250,True,600
31,1,1300,1350,False,-50
32,1,100,450,True,-350
33,0,-100,-1000000,True,999900
34,1,650,850,False,-200
35,0,150,-1000000,False,1000150
36,1,-100,750,True,-850
37,0,0,-1000000,True,1000000
38,1,100,300,False,-200
39,1,1300,-1450,True,2750
40,1,550,600,False,-50
41,1,600,50,False,550
42,1,1150,1150,False,0
43,1,100,650,False,-550
44,1,0,550,True,-550
45,1,100,400,False,-300
46,0,-250,-1000000,True,999750
47,1,550,1400,True,-850
48,1,800,800,False,0
49,1,-400,500,False,-900
50,1,0,300,False,-300
51,1,100,950,False,-850
52,1,750,950,False,-200
53,1,50,900,False,-850
54,0,300,-1000000,False,1000300
55,1,450,100,False,350
56,1,900,900,False,0
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,1550,False,-700
60,1,1250,1150,False,100
61,1,300,1250,False,-950
62,1,0,500,True,-500
63,1,300,350,False,-50
64,1,200,950,False,-750
65,0,0,-1000000,False,1000000
66,1,250,700,False,-450
67,1,1900,850,False,1050
68,1,600,700,True,-100
69,1,300,450,False,-150
70,1,2250,200,False,2050
71,1,500,300,False,200
72,1,800,850,False,-50
73,0,1400,-1000000,False,1001400
74,0,450,-1000000,True,1000450
75,1,2200,2750,False,-550
76,1,2750,2300,False,450
77,1,400,450,False,-50
78,1,200,-4350,True,4550
79,1,200,-850,False,1050
80,1,1450,1550,False,-100
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1100,False,-50
84,1,1100,100,False,1000
85,1,250,350,True,-100
86,1,1700,1750,False,-50
87,1,50,100,False,-50
88,1,250,650,False,-400
89,1,-400,-1000,True,600
90,1,250,-300,False,550
91,1,600,700,False,-100
92,1,2450,-150,False,2600
93,0,850,-1000000,True,1000850
94,1,400,1300,False,-900
95,1,450,150,False,300
96,1,-100,100,False,-200
97,1,700,850,True,-150
98,1,0,650,False,-650
99,1,100,350,False,-250
100,1,600,1150,True,-550
101,1,1400,1700,False,-300
102,1,2900,2950,False,-50
103,1,550,1050,True,-500
104,1,450,700,False,-250
105,0,-150,-1000000,True,999850
106,1,-150,400,True,-550
107,1,1150,850,False,300
108,1,400,750,True,-350
109,1,150,900,True,-750
110,0,1050,-1000000,True,1001050
111,1,2950,-50,False,3000
112,1,1200,1450,False,-250
113,1,1750,1950,False,-200
114,1,-200,150,True,-350
115,1,300,450,False,-150
116,0,150,-1000000,True,1000150
117,1,200,150,True,50
118,1,0,850,False,-850
119,0,250,-1000000,False,1000250
120,1,250,550,False,-300
121,1,600,750,True,-150
122,1,100,-200,True,300
123,1,450,500,False,-50
124,1,50,800,True,-750
125,1,1100,700,True,400
126,1,700,950,False,-250
127,1,0,650,True,-650
128,1,1150,1200,False,-50
129,1,150,350,False,-200
130,1,850,700,True,150
131,1,0,650,True,-650
132,1,150,300,False,-150
133,1,500,550,False,-50
134,1,600,950,False,-350
135,1,200,-500,False,700
136,1,200,350,False,-150
137,1,450,500,False,-50
138,1,450,50,False,400
139,1,-50,-850,True,800
140,1,800,900,False,-100
141,0,650,-1000000,False,1000650
142,1,0,100,False,-100
143,1,300,350,False,-50
144,1,400,150,False,250
145,0,50,-1000000,False,1000050
146,1,900,600,True,300
147,1,600,650,False,-50
148,0,500,-1000000,False,1000500
149,1,2400,500,False,1900
150,1,50,100,False,-50
151,1,1550,1600,True,-50
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1400,False,0
155,1,350,600,True,-250
156,1,2950,3050,True,-100
157,0,-400,-1000000,False,999600
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,200,False,600
163,1,650,400,True,250
164,1,1300,1350,False,-50
165,1,400,450,False,-50
166,0,-250,-1000000,True,999750
167,1,-50,600,True,-650
168,1,1150,1150,False,0
169,0,-300,-1000000,True,999700
170,1,300,-1800,False,2100
171,1,0,500,True,-500
172,1,1350,1350,False,0
173,1,550,550,False,0
174,1,0,-700,True,700
