,type,target,pred,barge_in,error
0,1,100,150,False,-50
1,1,-200,550,True,-750
2,0,100,-1000000,True,1000100
3,0,600,-1000000,True,1000600
4,0,-150,-1000000,True,999850
5,1,250,100,False,150
6,0,2600,-1000000,True,1002600
7,1,-150,0,False,-150
8,1,200,150,False,50
9,1,300,0,False,300
10,1,-100,450,True,-550
11,1,450,800,False,-350
12,1,800,450,False,350
13,1,2750,50,False,2700
14,1,850,450,False,400
15,0,0,-1000000,False,1000000
16,1,700,500,True,200
17,1,150,450,False,-300
18,1,-50,100,True,-150
19,1,900,950,False,-50
20,1,-200,150,False,-350
21,0,0,-1000000,True,1000000
22,0,50,-1000000,False,1000050
23,1,700,550,False,150
24,1,100,750,True,-650
25,1,1000,750,False,250
26,1,1250,-100,False,1350
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,1,0,350,False,-350
30,1,350,-150,True,500
31,1,1300,1350,False,-50
32,1,100,450,True,-350
33,1,-100,500,True,-600
34,1,650,-400,False,1050
35,1,150,300,False,-150
36,1,-100,550,True,-650
37,0,0,-1000000,True,1000000
38,1,100,300,False,-200
39,0,1300,-1000000,True,1001300
40,1,550,550,False,0
41,1,600,100,False,500
42,1,1150,1150,False,0
43,1,100,300,False,-200
44,1,0,200,True,-200
45,1,100,300,False,-200
46,1,-250,100,True,-350
47,1,550,1400,True,-850
48,1,800,800,False,0
49,1,-400,350,False,-750
50,1,0,150,False,-150
51,1,100,500,False,-400
52,1,750,850,False,-100
53,1,50,500,False,-450
54,0,300,-1000000,False,1000300
55,1,450,500,False,-50
56,1,900,650,False,250
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,1450,False,-600
60,1,1250,1200,False,50
61,1,300,950,False,-650
62,1,0,600,True,-600
63,1,300,400,False,-100
64,1,200,300,False,-100
65,1,0,450,False,-450
66,1,250,100,False,150
67,1,1900,2150,False,-250
68,1,600,650,True,-50
69,1,300,100,False,200
70,1,2250,100,False,2150
71,1,500,300,False,200
72,1,800,1400,False,-600
73,1,1400,1500,False,-100
74,0,450,-1000000,True,1000450
75,1,2200,2250,False,-50
76,1,2750,2250,False,500
77,1,400,450,False,-50
78,0,200,-1000000,True,1000200
79,0,200,-1000000,False,1000200
80,1,1450,1450,False,0
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1000,False,50
84,1,1100,-350,False,1450
85,1,250,350,True,-100
86,1,1700,1250,False,450
87,1,50,150,False,-100
88,1,250,450,False,-200
89,1,-400,50,True,-450
90,1,250,200,False,50
91,1,600,450,False,150
92,1,2450,2550,False,-100
93,0,850,-1000000,True,1000850
94,1,400,1100,False,-700
95,1,450,150,False,300
96,1,-100,150,False,-250
97,1,700,850,True,-150
98,1,0,700,False,-700
99,1,100,500,False,-400
100,1,600,400,True,200
101,1,1400,1550,False,-150
102,1,2900,2950,False,-50
103,1,550,600,True,-50
104,1,450,0,False,450
105,1,-150,500,True,-650
106,1,-150,200,True,-350
107,1,1150,850,False,300
108,1,400,750,True,-350
109,1,150,850,True,-700
110,1,1050,1100,True,-50
111,1,2950,200,False,2750
112,1,1200,1400,False,-200
113,1,1750,1900,False,-150
114,1,-200,-1100,True,900
115,1,300,450,False,-150
116,0,150,-1000000,True,1000150
117,0,200,-1000000,True,1000200
118,1,0,100,False,-100
119,1,250,450,False,-200
120,1,250,100,False,150
121,1,600,550,True,50
122,1,100,300,True,-200
123,1,450,500,False,-50
124,0,50,-1000000,True,1000050
125,1,1100,700,True,400
126,0,700,-1000000,False,1000700
127,1,0,650,True,-650
128,1,1150,1200,False,-50
129,1,150,350,False,-200
130,1,850,700,True,150
131,0,0,-1000000,True,1000000
132,1,150,100,False,50
133,1,500,550,False,-50
134,1,600,850,False,-250
135,1,200,-450,False,650
136,1,200,300,False,-100
137,1,450,500,False,-50
138,1,450,100,False,350
139,0,-50,-1000000,True,999950
140,1,800,850,False,-50
141,0,650,-1000000,False,1000650
142,0,0,-1000000,False,1000000
143,1,300,350,False,-50
144,1,400,400,False,0
145,0,50,-1000000,False,1000050
146,1,900,550,True,350
147,1,600,850,False,-250
148,0,500,-1000000,False,1000500
149,1,2400,450,False,1950
150,1,50,100,False,-50
151,1,1550,1600,True,-50
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1450,False,-50
155,1,350,700,True,-350
156,1,2950,3050,True,-100
157,1,-400,100,False,-500
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,850,False,-50
163,1,650,250,True,400
164,1,1300,1300,False,0
165,1,400,450,False,-50
166,0,-250,-1000000,True,999750
167,1,-50,500,True,-550
168,1,1150,1150,False,0
169,0,-300,-1000000,True,999700
170,1,300,450,False,-150
171,1,0,550,True,-550
172,1,1350,1400,False,-50
173,1,550,550,False,0
174,0,0,-1000000,True,1000000
