,type,target,pred,barge_in,error
0,1,100,150,False,-50
1,1,-200,550,True,-750
2,1,100,1000,True,-900
3,1,600,-750,True,1350
4,0,-150,-1000000,True,999850
5,1,250,-500,False,750
6,0,2600,-1000000,True,1002600
7,1,-150,100,False,-250
8,1,200,-750,False,950
9,1,300,50,False,250
10,1,-100,500,True,-600
11,1,450,750,False,-300
12,1,800,300,False,500
13,1,2750,-500,False,3250
14,1,850,450,False,400
15,1,0,-1200,False,1200
16,1,700,300,True,400
17,1,150,350,False,-200
18,1,-50,200,True,-250
19,1,900,950,False,-50
20,1,-200,350,False,-550
21,0,0,-1000000,True,1000000
22,1,50,200,False,-150
23,1,700,700,False,0
24,1,100,850,True,-750
25,1,1000,700,False,300
26,1,1250,700,False,550
27,0,-100,-1000000,True,999900
28,1,-150,-2400,True,2250
29,1,0,300,False,-300
30,1,350,-150,True,500
31,1,1300,1350,False,-50
32,1,100,450,True,-350
33,0,-100,-1000000,True,999900
34,1,650,-900,False,1550
35,0,150,-1000000,False,1000150
36,1,-100,500,True,-600
37,0,0,-1000000,True,1000000
38,1,100,300,False,-200
39,1,1300,-1500,True,2800
40,1,550,600,False,-50
41,1,600,-350,False,950
42,1,1150,1150,False,0
43,1,100,300,False,-200
44,1,0,-950,True,950
45,1,100,250,False,-150
46,0,-250,-1000000,True,999750
47,1,550,900,True,-350
48,1,800,800,False,0
49,1,-400,450,False,-850
50,1,0,250,False,-250
51,1,100,850,False,-750
52,1,750,950,False,-200
53,1,50,350,False,-300
54,0,300,-1000000,False,1000300
55,1,450,500,False,-50
56,1,900,650,False,250
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,1150,False,-300
60,1,1250,500,False,750
61,1,300,700,False,-400
62,1,0,550,True,-550
63,1,300,350,False,-50
64,1,200,750,False,-550
65,0,0,-1000000,False,1000000
66,1,250,50,False,200
67,1,1900,900,False,1000
68,1,600,700,True,-100
69,1,300,450,False,-150
70,1,2250,900,False,1350
71,1,500,350,False,150
72,1,800,850,False,-50
73,1,1400,1550,False,-150
74,1,450,-3300,True,3750
75,1,2200,2200,False,0
76,1,2750,2250,False,500
77,1,400,450,False,-50
78,1,200,-4500,True,4700
79,1,200,-1100,False,1300
80,1,1450,-1150,False,2600
81,0,600,-1000000,True,1000600
82,1,850,1350,False,-500
83,1,1050,1100,False,-50
84,1,1100,100,False,1000
85,1,250,350,True,-100
86,1,1700,1550,False,150
87,1,50,100,False,-50
88,1,250,500,False,-250
89,1,-400,-1050,True,650
90,1,250,-550,False,800
91,1,600,650,False,-50
92,1,2450,2550,False,-100
93,0,850,-1000000,True,1000850
94,1,400,400,False,0
95,1,450,150,False,300
96,1,-100,100,False,-200
97,1,700,900,True,-200
98,1,0,650,False,-650
99,1,100,350,False,-250
100,1,600,1100,True,-500
101,1,1400,1500,False,-100
102,1,2900,2900,False,0
103,1,550,1050,True,-500
104,1,450,650,False,-200
105,1,-150,450,True,-600
106,1,-150,150,True,-300
107,1,1150,850,False,300
108,1,400,750,True,-350
109,1,150,900,True,-750
110,1,1050,1150,True,-100
111,1,2950,-50,False,3000
112,1,1200,1450,False,-250
113,1,1750,1950,False,-200
114,1,-200,-1050,True,850
115,1,300,450,False,-150
116,0,150,-1000000,True,1000150
117,1,200,-550,True,750
118,1,0,850,False,-850
119,1,250,300,False,-50
120,1,250,450,False,-200
121,1,600,200,True,400
122,1,100,-200,True,300
123,0,450,-1000000,False,1000450
124,1,50,800,True,-750
125,1,1100,650,True,450
126,1,700,-1100,False,1800
127,1,0,600,True,-600
128,1,1150,1200,False,-50
129,1,150,350,False,-200
130,1,850,650,True,200
131,0,0,-1000000,True,1000000
132,1,150,250,False,-100
133,1,500,650,False,-150
134,1,600,900,False,-300
135,1,200,200,False,0
136,1,200,300,False,-100
137,1,450,500,False,-50
138,1,450,50,False,400
139,0,-50,-1000000,True,999950
140,1,800,50,False,750
141,1,650,850,False,-200
142,1,0,100,False,-100
143,1,300,250,False,50
144,1,400,250,False,150
145,1,50,450,False,-400
146,1,900,350,True,550
147,1,600,100,False,500
148,1,500,-1300,False,1800
149,1,2400,450,False,1950
150,1,50,100,False,-50
151,1,1550,1600,True,-50
152,0,0,-1000000,False,1000000
153,1,0,150,False,-150
154,1,1400,1450,False,-50
155,1,350,600,True,-250
156,1,2950,3050,True,-100
157,0,-400,-1000000,False,999600
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,500,False,300
163,1,650,300,True,350
164,1,1300,1300,False,0
165,1,400,500,False,-100
166,1,-250,350,True,-600
167,1,-50,850,True,-900
168,1,1150,1100,False,50
169,0,-300,-1000000,True,999700
170,1,300,-1600,False,1900
171,1,0,500,True,-500
172,1,1350,1350,False,0
173,1,550,550,False,0
174,1,0,-750,True,750
