,type,target,pred,barge_in,error
0,0,100,-1000000,False,1000100
1,0,-200,-1000000,True,999800
2,0,100,-1000000,True,1000100
3,1,600,800,True,-200
4,0,-150,-1000000,True,999850
5,0,250,-1000000,False,1000250
6,0,2600,-1000000,True,1002600
7,1,-150,100,False,-250
8,1,200,250,False,-50
9,1,300,300,False,0
10,1,-100,250,True,-350
11,1,450,950,False,-500
12,1,800,500,False,300
13,1,2750,150,False,2600
14,1,850,1400,False,-550
15,0,0,-1000000,False,1000000
16,1,700,450,True,250
17,1,150,350,False,-200
18,1,-50,350,True,-400
19,1,900,1000,False,-100
20,1,-200,350,False,-550
21,0,0,-1000000,True,1000000
22,0,50,-1000000,False,1000050
23,1,700,500,False,200
24,0,100,-1000000,True,1000100
25,0,1000,-1000000,False,1001000
26,1,1250,550,False,700
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,1,0,950,False,-950
30,0,350,-1000000,True,1000350
31,1,1300,150,False,1150
32,1,100,450,True,-350
33,1,-100,300,True,-400
34,1,650,850,False,-200
35,0,150,-1000000,False,1000150
36,1,-100,750,True,-850
37,0,0,-1000000,True,1000000
38,1,100,750,False,-650
39,1,1300,150,True,1150
40,1,550,250,False,300
41,1,600,200,False,400
42,1,1150,1150,False,0
43,0,100,-1000000,False,1000100
44,1,0,300,True,-300
45,1,100,350,False,-250
46,1,-250,150,True,-400
47,0,550,-1000000,True,1000550
48,1,800,800,False,0
49,1,-400,350,False,-750
50,1,0,250,False,-250
51,1,100,450,False,-350
52,1,750,250,False,500
53,0,50,-1000000,False,1000050
54,0,300,-1000000,False,1000300
55,1,450,250,False,200
56,1,900,450,False,450
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,900,False,-50
60,1,1250,1200,False,50
61,0,300,-1000000,False,1000300
62,1,0,800,True,-800
63,1,300,350,False,-50
64,0,200,-1000000,False,1000200
65,1,0,400,False,-400
66,1,250,200,False,50
67,0,1900,-1000000,False,1001900
68,1,600,650,True,-50
69,0,300,-1000000,False,1000300
70,0,2250,-1000000,False,1002250
71,1,500,500,False,0
72,0,800,-1000000,False,1000800
73,1,1400,1300,False,100
74,0,450,-1000000,True,1000450
75,1,2200,300,False,1900
76,0,2750,-1000000,False,1002750
77,1,400,450,False,-50
78,0,200,-1000000,True,1000200
79,0,200,-1000000,False,1000200
80,1,1450,300,False,1150
81,0,600,-1000000,True,1000600
82,1,850,550,False,300
83,0,1050,-1000000,False,1001050
84,1,1100,1150,False,-50
85,1,250,1200,True,-950
86,1,1700,1400,False,300
87,1,50,200,False,-150
88,1,250,400,False,-150
89,0,-400,-1000000,True,999600
90,1,250,-50,False,300
91,0,600,-1000000,False,1000600
