,type,target,pred,barge_in,error
0,1,100,200,False,-100
1,1,-200,600,True,-800
2,0,100,-1000000,True,1000100
3,1,600,850,True,-250
4,0,-150,-1000000,True,999850
5,0,250,-1000000,False,1000250
6,0,2600,-1000000,True,1002600
7,1,-150,50,False,-200
8,0,200,-1000000,False,1000200
9,1,300,50,False,250
10,0,-100,-1000000,True,999900
11,1,450,800,False,-350
12,1,800,400,False,400
13,0,2750,-1000000,False,1002750
14,1,850,500,False,350
15,0,0,-1000000,False,1000000
16,1,700,400,True,300
17,1,150,350,False,-200
18,1,-50,150,True,-200
19,0,900,-1000000,False,1000900
20,1,-200,150,False,-350
21,0,0,-1000000,True,1000000
22,1,50,-1700,False,1750
23,1,700,600,False,100
24,1,100,900,True,-800
25,1,1000,1100,False,-100
26,1,1250,-350,False,1600
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,1,0,300,False,-300
30,1,350,800,True,-450
31,1,1300,1350,False,-50
32,1,100,400,True,-300
33,1,-100,350,True,-450
34,1,650,-400,False,1050
35,0,150,-1000000,False,1000150
36,1,-100,550,True,-650
37,0,0,-1000000,True,1000000
38,1,100,300,False,-200
39,1,1300,1350,True,-50
40,1,550,600,False,-50
41,0,600,-1000000,False,1000600
42,1,1150,1150,False,0
43,1,100,850,False,-750
44,1,0,150,True,-150
45,1,100,250,False,-150
46,1,-250,-50,True,-200
47,1,550,1450,True,-900
48,1,800,800,False,0
49,1,-400,-1000,False,600
50,1,0,100,False,-100
51,1,100,500,False,-400
52,1,750,900,False,-150
53,1,50,350,False,-300
54,0,300,-1000000,False,1000300
55,1,450,200,False,250
56,1,900,950,False,-50
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,350,False,500
60,1,1250,1250,False,0
61,1,300,550,False,-250
62,1,0,600,True,-600
63,1,300,400,False,-100
64,1,200,750,False,-550
65,0,0,-1000000,False,1000000
66,1,250,100,False,150
67,1,1900,2550,False,-650
68,1,600,700,True,-100
69,1,300,50,False,250
70,1,2250,100,False,2150
71,1,500,300,False,200
72,1,800,1600,False,-800
73,0,1400,-1000000,False,1001400
74,0,450,-1000000,True,1000450
75,0,2200,-1000000,False,1002200
76,1,2750,2250,False,500
77,1,400,450,False,-50
78,0,200,-1000000,True,1000200
79,0,200,-1000000,False,1000200
80,1,1450,1550,False,-100
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1100,False,-50
84,1,1100,-550,False,1650
85,1,250,350,True,-100
86,1,1700,1400,False,300
87,1,50,100,False,-50
88,1,250,300,False,-50
89,1,-400,100,True,-500
90,0,250,-1000000,False,1000250
91,1,600,700,False,-100
92,1,2450,2650,False,-200
93,1,850,1400,True,-550
94,1,400,1150,False,-750
95,1,450,0,False,450
96,1,-100,150,False,-250
97,1,700,900,True,-200
98,1,0,100,False,-100
99,1,100,350,False,-250
100,1,600,200,True,400
101,1,1400,1650,False,-250
102,1,2900,2950,False,-50
103,1,550,1050,True,-500
104,1,450,700,False,-250
105,1,-150,350,True,-500
106,1,-150,150,True,-300
107,1,1150,400,False,750
108,1,400,1100,True,-700
109,1,150,500,True,-350
110,1,1050,1300,True,-250
111,0,2950,-1000000,False,1002950
112,1,1200,-1850,False,3050
113,1,1750,1900,False,-150
114,1,-200,-1050,True,850
115,1,300,450,False,-150
116,0,150,-1000000,True,1000150
117,0,200,-1000000,True,1000200
118,1,0,100,False,-100
119,1,250,400,False,-150
120,1,250,-100,False,350
121,1,600,600,True,0
122,1,100,150,True,-50
123,1,450,500,False,-50
124,0,50,-1000000,True,1000050
125,1,1100,800,True,300
126,0,700,-1000000,False,1000700
127,1,0,650,True,-650
128,1,1150,1250,False,-100
129,1,150,400,False,-250
130,1,850,900,True,-50
131,0,0,-1000000,True,1000000
132,1,150,200,False,-50
133,1,500,900,False,-400
134,1,600,900,False,-300
135,1,200,250,False,-50
136,1,200,300,False,-100
137,1,450,550,False,-100
138,1,450,100,False,350
139,1,-50,300,True,-350
140,1,800,50,False,750
141,1,650,1100,False,-450
142,0,0,-1000000,False,1000000
143,1,300,250,False,50
144,1,400,350,False,50
145,0,50,-1000000,False,1000050
146,1,900,150,True,750
147,1,600,100,False,500
148,1,500,-950,False,1450
149,1,2400,650,False,1750
150,1,50,150,False,-100
151,1,1550,1650,True,-100
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1450,False,-50
155,1,350,950,True,-600
156,1,2950,3200,True,-250
157,1,-400,150,False,-550
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,1000,False,-200
163,1,650,300,True,350
164,1,1300,1350,False,-50
165,1,400,450,False,-50
166,1,-250,300,True,-550
167,1,-50,350,True,-400
168,1,1150,1150,False,0
169,0,-300,-1000000,True,999700
170,1,300,400,False,-100
171,1,0,550,True,-550
172,1,1350,1550,False,-200
173,1,550,600,False,-50
174,0,0,-1000000,True,1000000
