,type,target,pred,barge_in,error
0,1,100,150,False,-50
1,0,-200,-1000000,True,999800
2,1,100,1050,True,-950
3,0,600,-1000000,True,1000600
4,0,-150,-1000000,True,999850
5,1,250,-500,False,750
6,0,2600,-1000000,True,1002600
7,1,-150,-850,False,700
8,1,200,-950,False,1150
9,1,300,50,False,250
10,1,-100,200,True,-300
11,1,450,750,False,-300
12,1,800,300,False,500
13,1,2750,-400,False,3150
14,1,850,500,False,350
15,1,0,-1150,False,1150
16,1,700,500,True,200
17,1,150,350,False,-200
18,1,-50,200,True,-250
19,1,900,950,False,-50
20,1,-200,150,False,-350
21,0,0,-1000000,True,1000000
22,1,50,-2100,False,2150
23,1,700,750,False,-50
24,1,100,750,True,-650
25,1,1000,900,False,100
26,1,1250,200,False,1050
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,1,0,350,False,-350
30,1,350,-100,True,450
31,1,1300,1350,False,-50
32,1,100,450,True,-350
33,0,-100,-1000000,True,999900
34,1,650,-350,False,1000
35,0,150,-1000000,False,1000150
36,0,-100,-1000000,True,999900
37,0,0,-1000000,True,1000000
38,1,100,250,False,-150
39,1,1300,-1500,True,2800
40,1,550,600,False,-50
41,1,600,-250,False,850
42,1,1150,250,False,900
43,1,100,350,False,-250
44,1,0,150,True,-150
45,1,100,250,False,-150
46,1,-250,400,True,-650
47,1,550,1350,True,-800
48,1,800,800,False,0
49,1,-400,500,False,-900
50,1,0,100,False,-100
51,1,100,950,False,-850
52,1,750,850,False,-100
53,1,50,900,False,-850
54,0,300,-1000000,False,1000300
55,1,450,200,False,250
56,1,900,850,False,50
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,1750,False,-900
60,1,1250,1200,False,50
61,1,300,700,False,-400
62,1,0,550,True,-550
63,1,300,400,False,-100
64,1,200,300,False,-100
65,0,0,-1000000,False,1000000
66,1,250,50,False,200
67,1,1900,2100,False,-200
68,1,600,650,True,-50
69,1,300,-500,False,800
70,1,2250,100,False,2150
71,1,500,300,False,200
72,0,800,-1000000,False,1000800
73,0,1400,-1000000,False,1001400
74,1,450,-5150,True,5600
75,1,2200,2250,False,-50
76,1,2750,2250,False,500
77,1,400,450,False,-50
78,1,200,-4500,True,4700
79,1,200,-1100,False,1300
80,1,1450,1550,False,-100
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1100,False,-50
84,1,1100,1150,False,-50
85,1,250,400,True,-150
86,1,1700,1200,False,500
87,1,50,400,False,-350
88,1,250,450,False,-200
89,1,-400,-1000,True,600
90,1,250,-500,False,750
91,1,600,1250,False,-650
92,1,2450,2550,False,-100
93,0,850,-1000000,True,1000850
94,1,400,1100,False,-700
95,1,450,50,False,400
96,1,-100,50,False,-150
97,1,700,850,True,-150
98,1,0,200,False,-200
99,1,100,500,False,-400
100,1,600,1150,True,-550
101,1,1400,1700,False,-300
102,1,2900,2900,False,0
103,1,550,1050,True,-500
104,1,450,700,False,-250
105,0,-150,-1000000,True,999850
106,1,-150,200,True,-350
107,1,1150,850,False,300
108,1,400,750,True,-350
109,1,150,400,True,-250
110,1,1050,1050,True,0
111,1,2950,0,False,2950
112,1,1200,1400,False,-200
113,1,1750,1900,False,-150
114,1,-200,-1050,True,850
115,1,300,450,False,-150
116,0,150,-1000000,True,1000150
117,1,200,-500,True,700
118,1,0,850,False,-850
119,1,250,350,False,-100
120,1,250,-100,False,350
121,1,600,650,True,-50
122,1,100,-200,True,300
123,1,450,500,False,-50
124,0,50,-1000000,True,1000050
125,1,1100,-1600,True,2700
126,1,700,-1100,False,1800
127,1,0,200,True,-200
128,1,1150,1200,False,-50
129,1,150,350,False,-200
130,1,850,700,True,150
131,1,0,450,True,-450
132,1,150,100,False,50
133,1,500,800,False,-300
134,1,600,900,False,-300
135,1,200,50,False,150
136,1,200,300,False,-100
137,1,450,500,False,-50
138,1,450,50,False,400
139,1,-50,350,True,-400
140,1,800,50,False,750
141,0,650,-1000000,False,1000650
142,1,0,100,False,-100
143,1,300,150,False,150
144,1,400,200,False,200
145,0,50,-1000000,False,1000050
146,1,900,100,True,800
147,1,600,150,False,450
148,0,500,-1000000,False,1000500
149,1,2400,400,False,2000
150,1,50,100,False,-50
151,1,1550,1600,True,-50
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,2000,False,-600
155,1,350,650,True,-300
156,1,2950,3050,True,-100
157,1,-400,350,False,-750
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,500,False,300
163,1,650,300,True,350
164,1,1300,1300,False,0
165,1,400,450,False,-50
166,1,-250,300,True,-550
167,1,-50,650,True,-700
168,1,1150,1150,False,0
169,0,-300,-1000000,True,999700
170,1,300,-1600,False,1900
171,1,0,500,True,-500
172,1,1350,1550,False,-200
173,1,550,550,False,0
174,1,0,-700,True,700
