,type,target,pred,barge_in,error
0,1,100,150,False,-50
1,0,-200,-1000000,True,999800
2,1,100,1000,True,-900
3,1,600,-750,True,1350
4,0,-150,-1000000,True,999850
5,1,250,-550,False,800
6,0,2600,-1000000,True,1002600
7,1,-150,100,False,-250
8,1,200,350,False,-150
9,1,300,100,False,200
10,1,-100,250,True,-350
11,1,450,800,False,-350
12,1,800,350,False,450
13,1,2750,-500,False,3250
14,1,850,500,False,350
15,1,0,-1150,False,1150
16,1,700,550,True,150
17,1,150,350,False,-200
18,1,-50,150,True,-200
19,1,900,950,False,-50
20,1,-200,350,False,-550
21,0,0,-1000000,True,1000000
22,1,50,850,False,-800
23,1,700,900,False,-200
24,1,100,950,True,-850
25,1,1000,1400,False,-400
26,1,1250,1350,False,-100
27,0,-100,-1000000,True,999900
28,1,-150,-2400,True,2250
29,0,0,-1000000,False,1000000
30,1,350,-50,True,400
31,1,1300,1350,False,-50
32,1,100,500,True,-400
33,0,-100,-1000000,True,999900
34,1,650,850,False,-200
35,0,150,-1000000,False,1000150
36,1,-100,500,True,-600
37,0,0,-1000000,True,1000000
38,1,100,250,False,-150
39,1,1300,-1400,True,2700
40,1,550,1150,False,-600
41,1,600,50,False,550
42,1,1150,1200,False,-50
43,1,100,350,False,-250
44,1,0,300,True,-300
45,1,100,350,False,-250
46,1,-250,700,True,-950
47,1,550,1400,True,-850
48,1,800,850,False,-50
49,1,-400,500,False,-900
50,1,0,150,False,-150
51,1,100,1000,False,-900
52,1,750,950,False,-200
53,1,50,200,False,-150
54,0,300,-1000000,False,1000300
55,1,450,600,False,-150
56,1,900,950,False,-50
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,1600,False,-750
60,1,1250,1200,False,50
61,1,300,1000,False,-700
62,1,0,650,True,-650
63,1,300,400,False,-100
64,1,200,900,False,-700
65,0,0,-1000000,False,1000000
66,1,250,1000,False,-750
67,1,1900,2050,False,-150
68,1,600,700,True,-100
69,1,300,450,False,-150
70,1,2250,200,False,2050
71,1,500,600,False,-100
72,1,800,1500,False,-700
73,0,1400,-1000000,False,1001400
74,0,450,-1000000,True,1000450
75,0,2200,-1000000,False,1002200
76,0,2750,-1000000,False,1002750
77,1,400,550,False,-150
78,0,200,-1000000,True,1000200
79,1,200,-1050,False,1250
80,1,1450,-1150,False,2600
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1100,False,-50
84,1,1100,200,False,900
85,1,250,350,True,-100
86,1,1700,1500,False,200
87,1,50,100,False,-50
88,1,250,550,False,-300
89,1,-400,-1000,True,600
90,1,250,-550,False,800
91,1,600,700,False,-100
92,1,2450,2550,False,-100
93,0,850,-1000000,True,1000850
94,1,400,1150,False,-750
95,1,450,150,False,300
96,1,-100,150,False,-250
97,0,700,-1000000,True,1000700
98,1,0,150,False,-150
99,1,100,500,False,-400
100,1,600,1100,True,-500
101,1,1400,1500,False,-100
102,1,2900,2950,False,-50
103,1,550,1050,True,-500
104,1,450,700,False,-250
105,0,-150,-1000000,True,999850
106,1,-150,150,True,-300
107,1,1150,850,False,300
108,1,400,750,True,-350
109,1,150,950,True,-800
110,1,1050,1800,True,-750
111,1,2950,0,False,2950
112,1,1200,1450,False,-250
113,1,1750,1950,False,-200
114,1,-200,-1050,True,850
115,1,300,450,False,-150
116,1,150,750,True,-600
117,1,200,50,True,150
118,1,0,950,False,-950
119,1,250,350,False,-100
120,1,250,750,False,-500
121,1,600,650,True,-50
122,1,100,250,True,-150
123,1,450,450,False,0
124,1,50,900,True,-850
125,1,1100,700,True,400
126,1,700,-1000,False,1700
127,1,0,200,True,-200
128,1,1150,1200,False,-50
129,1,150,350,False,-200
130,1,850,700,True,150
131,0,0,-1000000,True,1000000
132,1,150,300,False,-150
133,1,500,750,False,-250
134,1,600,850,False,-250
135,1,200,250,False,-50
136,1,200,350,False,-150
137,1,450,750,False,-300
138,1,450,100,False,350
139,0,-50,-1000000,True,999950
140,1,800,50,False,750
141,1,650,1100,False,-450
142,1,0,150,False,-150
143,1,300,250,False,50
144,1,400,500,False,-100
145,0,50,-1000000,False,1000050
146,1,900,850,True,50
147,1,600,150,False,450
148,0,500,-1000000,False,1000500
149,0,2400,-1000000,False,1002400
150,1,50,150,False,-100
151,1,1550,1600,True,-50
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1450,False,-50
155,1,350,700,True,-350
156,1,2950,-2150,True,5100
157,0,-400,-1000000,False,999600
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1600,False,-100
161,0,2550,-1000000,False,1002550
162,1,800,1000,False,-200
163,1,650,250,True,400
164,0,1300,-1000000,False,1001300
165,1,400,450,False,-50
166,0,-250,-1000000,True,999750
167,1,-50,650,True,-700
168,1,1150,1150,False,0
169,0,-300,-1000000,True,999700
170,1,300,450,False,-150
171,0,0,-1000000,True,1000000
172,1,1350,2100,False,-750
173,1,550,600,False,-50
174,1,0,-700,True,700
