,type,target,pred,barge_in,error
0,1,100,0,False,100
1,0,-200,-1000000,True,999800
2,1,100,1000,True,-900
3,0,600,-1000000,True,1000600
4,0,-150,-1000000,True,999850
5,1,250,-50,False,300
6,0,2600,-1000000,True,1002600
7,1,-150,50,False,-200
8,1,200,350,False,-150
9,1,300,50,False,250
10,1,-100,200,True,-300
11,1,450,800,False,-350
12,1,800,300,False,500
13,0,2750,-1000000,False,1002750
14,1,850,500,False,350
15,0,0,-1000000,False,1000000
16,1,700,500,True,200
17,1,150,400,False,-250
18,1,-50,200,True,-250
19,1,900,950,False,-50
20,1,-200,350,False,-550
21,0,0,-1000000,True,1000000
22,1,50,-2100,False,2150
23,1,700,600,False,100
24,1,100,750,True,-650
25,1,1000,350,False,650
26,1,1250,-350,False,1600
27,1,-100,-300,True,200
28,0,-150,-1000000,True,999850
29,1,0,150,False,-150
30,1,350,-150,True,500
31,1,1300,1300,False,0
32,1,100,450,True,-350
33,0,-100,-1000000,True,999900
34,1,650,-400,False,1050
35,1,150,250,False,-100
36,1,-100,600,True,-700
37,0,0,-1000000,True,1000000
38,1,100,300,False,-200
39,1,1300,1300,True,0
40,1,550,600,False,-50
41,0,600,-1000000,False,1000600
42,1,1150,1150,False,0
43,1,100,700,False,-600
44,1,0,200,True,-200
45,1,100,250,False,-150
46,1,-250,300,True,-550
47,1,550,1450,True,-900
48,1,800,800,False,0
49,1,-400,300,False,-700
50,1,0,50,False,-50
51,1,100,750,False,-650
52,1,750,850,False,-100
53,1,50,350,False,-300
54,0,300,-1000000,False,1000300
55,1,450,200,False,250
56,1,900,900,False,0
57,0,-450,-1000000,True,999550
58,1,-50,400,True,-450
59,1,850,1750,False,-900
60,1,1250,1250,False,0
61,1,300,350,False,-50
62,1,0,600,True,-600
63,1,300,350,False,-50
64,1,200,300,False,-100
65,0,0,-1000000,False,1000000
66,1,250,50,False,200
67,1,1900,850,False,1050
68,1,600,650,True,-50
69,1,300,150,False,150
70,1,2250,100,False,2150
71,1,500,250,False,250
72,1,800,800,False,0
73,1,1400,1550,False,-150
74,1,450,800,True,-350
75,1,2200,2150,False,50
76,1,2750,2300,False,450
77,1,400,450,False,-50
78,0,200,-1000000,True,1000200
79,0,200,-1000000,False,1000200
80,1,1450,1550,False,-100
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1050,False,0
84,1,1100,-300,False,1400
85,1,250,350,True,-100
86,1,1700,1400,False,300
87,1,50,-300,False,350
88,1,250,600,False,-350
89,0,-400,-1000000,True,999600
90,1,250,300,False,-50
91,1,600,900,False,-300
92,1,2450,2550,False,-100
93,0,850,-1000000,True,1000850
94,1,400,1150,False,-750
95,1,450,50,False,400
96,1,-100,100,False,-200
97,0,700,-1000000,True,1000700
98,1,0,100,False,-100
99,1,100,250,False,-150
100,1,600,1150,True,-550
101,1,1400,150,False,1250
102,1,2900,2900,False,0
103,1,550,600,True,-50
104,1,450,700,False,-250
105,1,-150,350,True,-500
106,1,-150,0,True,-150
107,1,1150,350,False,800
108,1,400,750,True,-350
109,1,150,400,True,-250
110,1,1050,1100,True,-50
111,1,2950,-50,False,3000
112,1,1200,1450,False,-250
113,1,1750,1900,False,-150
114,1,-200,-1050,True,850
115,1,300,450,False,-150
116,0,150,-1000000,True,1000150
117,0,200,-1000000,True,1000200
118,1,0,800,False,-800
119,1,250,250,False,0
120,1,250,500,False,-250
121,1,600,650,True,-50
122,1,100,300,True,-200
123,1,450,450,False,0
124,0,50,-1000000,True,1000050
125,1,1100,450,True,650
126,0,700,-1000000,False,1000700
127,1,0,700,True,-700
128,1,1150,1200,False,-50
129,1,150,300,False,-150
130,1,850,700,True,150
131,0,0,-1000000,True,1000000
132,1,150,300,False,-150
133,1,500,550,False,-50
134,1,600,850,False,-250
135,1,200,50,False,150
136,1,200,250,False,-50
137,1,450,500,False,-50
138,1,450,200,False,250
139,1,-50,350,True,-400
140,1,800,0,False,800
141,0,650,-1000000,False,1000650
142,1,0,150,False,-150
143,1,300,200,False,100
144,1,400,200,False,200
145,0,50,-1000000,False,1000050
146,1,900,100,True,800
147,1,600,100,False,500
148,1,500,-900,False,1400
149,1,2400,450,False,1950
150,1,50,150,False,-100
151,1,1550,1600,True,-50
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1450,False,-50
155,1,350,900,True,-550
156,1,2950,3050,True,-100
157,1,-400,550,False,-950
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,800,False,0
163,1,650,350,True,300
164,0,1300,-1000000,False,1001300
165,1,400,450,False,-50
166,1,-250,300,True,-550
167,1,-50,450,True,-500
168,1,1150,50,False,1100
169,0,-300,-1000000,True,999700
170,1,300,400,False,-100
171,0,0,-1000000,True,1000000
172,1,1350,1400,False,-50
173,1,550,250,False,300
174,0,0,-1000000,True,1000000
