,type,target,pred,barge_in,error
0,1,100,150,False,-50
1,0,-200,-1000000,True,999800
2,0,100,-1000000,True,1000100
3,0,600,-1000000,True,1000600
4,0,-150,-1000000,True,999850
5,1,250,100,False,150
6,1,2600,1050,True,1550
7,1,-150,50,False,-200
8,1,200,700,False,-500
9,1,300,50,False,250
10,0,-100,-1000000,True,999900
11,1,450,1150,False,-700
12,1,800,1050,False,-250
13,1,2750,50,False,2700
14,1,850,500,False,350
15,0,0,-1000000,False,1000000
16,1,700,750,True,-50
17,1,150,350,False,-200
18,1,-50,200,True,-250
19,1,900,950,False,-50
20,1,-200,300,False,-500
21,0,0,-1000000,True,1000000
22,0,50,-1000000,False,1000050
23,1,700,700,False,0
24,1,100,800,True,-700
25,1,1000,1450,False,-450
26,1,1250,-350,False,1600
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,1,0,550,False,-550
30,1,350,-200,True,550
31,1,1300,1350,False,-50
32,1,100,400,True,-300
33,0,-100,-1000000,True,999900
34,1,650,-400,False,1050
35,0,150,-1000000,False,1000150
36,1,-100,600,True,-700
37,0,0,-1000000,True,1000000
38,1,100,300,False,-200
39,1,1300,1300,True,0
40,1,550,600,False,-50
41,1,600,250,False,350
42,1,1150,1150,False,0
43,1,100,850,False,-750
44,1,0,250,True,-250
45,1,100,150,False,-50
46,0,-250,-1000000,True,999750
47,1,550,1450,True,-900
48,1,800,800,False,0
49,1,-400,-1100,False,700
50,1,0,50,False,-50
51,1,100,650,False,-550
52,1,750,850,False,-100
53,1,50,850,False,-800
54,0,300,-1000000,False,1000300
55,1,450,500,False,-50
56,1,900,900,False,0
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,1550,False,-700
60,1,1250,1250,False,0
61,1,300,950,False,-650
62,1,0,600,True,-600
63,1,300,400,False,-100
64,1,200,300,False,-100
65,1,0,450,False,-450
66,1,250,50,False,200
67,1,1900,2150,False,-250
68,1,600,650,True,-50
69,1,300,150,False,150
70,1,2250,100,False,2150
71,1,500,300,False,200
72,1,800,850,False,-50
73,1,1400,750,False,650
74,1,450,550,True,-100
75,1,2200,2150,False,50
76,1,2750,2350,False,400
77,1,400,450,False,-50
78,0,200,-1000000,True,1000200
79,0,200,-1000000,False,1000200
80,1,1450,1500,False,-50
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1200,False,-150
84,1,1100,-350,False,1450
85,1,250,-100,True,350
86,1,1700,1400,False,300
87,1,50,450,False,-400
88,1,250,250,False,0
89,1,-400,50,True,-450
90,0,250,-1000000,False,1000250
91,1,600,100,False,500
92,1,2450,2550,False,-100
93,0,850,-1000000,True,1000850
94,1,400,1100,False,-700
95,1,450,50,False,400
96,1,-100,150,False,-250
97,0,700,-1000000,True,1000700
98,1,0,700,False,-700
99,1,100,750,False,-650
100,1,600,1150,True,-550
101,1,1400,1550,False,-150
102,1,2900,2950,False,-50
103,1,550,1050,True,-500
104,1,450,750,False,-300
105,1,-150,550,True,-700
106,0,-150,-1000000,True,999850
107,1,1150,250,False,900
108,1,400,750,True,-350
109,1,150,350,True,-200
110,1,1050,1100,True,-50
111,1,2950,150,False,2800
112,1,1200,1400,False,-200
113,1,1750,1900,False,-150
114,1,-200,150,True,-350
115,1,300,450,False,-150
116,0,150,-1000000,True,1000150
117,0,200,-1000000,True,1000200
118,1,0,850,False,-850
119,0,250,-1000000,False,1000250
120,1,250,500,False,-250
121,1,600,650,True,-50
122,1,100,300,True,-200
123,1,450,500,False,-50
124,0,50,-1000000,True,1000050
125,1,1100,650,True,450
126,0,700,-1000000,False,1000700
127,0,0,-1000000,True,1000000
128,1,1150,1200,False,-50
129,1,150,350,False,-200
130,1,850,950,True,-100
131,0,0,-1000000,True,1000000
132,1,150,350,False,-200
133,1,500,-250,False,750
134,1,600,900,False,-300
135,1,200,200,False,0
136,1,200,350,False,-150
137,1,450,500,False,-50
138,1,450,100,False,350
139,1,-50,400,True,-450
140,1,800,850,False,-50
141,1,650,1050,False,-400
142,0,0,-1000000,False,1000000
143,1,300,200,False,100
144,1,400,250,False,150
145,0,50,-1000000,False,1000050
146,1,900,500,True,400
147,1,600,100,False,500
148,0,500,-1000000,False,1000500
149,1,2400,650,False,1750
150,1,50,150,False,-100
151,1,1550,1600,True,-50
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1500,False,-100
155,1,350,950,True,-600
156,1,2950,3100,True,-150
157,0,-400,-1000000,False,999600
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1600,False,-100
161,1,2550,2600,False,-50
162,1,800,1050,False,-250
163,1,650,550,True,100
164,1,1300,1350,False,-50
165,1,400,450,False,-50
166,1,-250,350,True,-600
167,1,-50,650,True,-700
168,1,1150,1150,False,0
169,0,-300,-1000000,True,999700
170,1,300,400,False,-100
171,0,0,-1000000,True,1000000
172,1,1350,1550,False,-200
173,1,550,550,False,0
174,0,0,-1000000,True,1000000
