,type,target,pred,barge_in,error
0,1,100,200,False,-100
1,0,-200,-1000000,True,999800
2,0,100,-1000000,True,1000100
3,1,600,800,True,-200
4,0,-150,-1000000,True,999850
5,0,250,-1000000,False,1000250
6,0,2600,-1000000,True,1002600
7,1,-150,100,False,-250
8,1,200,450,False,-250
9,1,300,100,False,200
10,1,-100,250,True,-350
11,1,450,950,False,-500
12,1,800,500,False,300
13,0,2750,-1000000,False,1002750
14,1,850,500,False,350
15,0,0,-1000000,False,1000000
16,1,700,500,True,200
17,1,150,350,False,-200
18,1,-50,0,True,-50
19,1,900,950,False,-50
20,1,-200,350,False,-550
21,0,0,-1000000,True,1000000
22,1,50,900,False,-850
23,1,700,700,False,0
24,0,100,-1000000,True,1000100
25,1,1000,950,False,50
26,1,1250,-200,False,1450
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,1,0,350,False,-350
30,1,350,-150,True,500
31,1,1300,1400,False,-100
32,1,100,450,True,-350
33,1,-100,350,True,-450
34,1,650,1050,False,-400
35,0,150,-1000000,False,1000150
36,1,-100,600,True,-700
37,0,0,-1000000,True,1000000
38,1,100,750,False,-650
39,1,1300,1300,True,0
40,1,550,600,False,-50
41,0,600,-1000000,False,1000600
42,1,1150,1200,False,-50
43,1,100,900,False,-800
44,1,0,200,True,-200
45,1,100,300,False,-200
46,1,-250,-100,True,-150
47,0,550,-1000000,True,1000550
48,1,800,800,False,0
49,1,-400,400,False,-800
50,1,0,250,False,-250
51,1,100,500,False,-400
52,1,750,850,False,-100
53,1,50,450,False,-400
54,0,300,-1000000,False,1000300
55,1,450,550,False,-100
56,1,900,950,False,-50
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,950,False,-100
60,1,1250,1250,False,0
61,1,300,600,False,-300
62,1,0,700,True,-700
63,1,300,400,False,-100
64,1,200,900,False,-700
65,1,0,450,False,-450
66,1,250,50,False,200
67,1,1900,2500,False,-600
68,1,600,700,True,-100
69,1,300,150,False,150
70,1,2250,50,False,2200
71,1,500,500,False,0
72,1,800,1500,False,-700
73,1,1400,1800,False,-400
74,1,450,500,True,-50
75,1,2200,-150,False,2350
76,1,2750,2900,False,-150
77,1,400,450,False,-50
78,1,200,1050,True,-850
79,0,200,-1000000,False,1000200
80,1,1450,300,False,1150
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1200,False,-150
84,1,1100,200,False,900
85,1,250,350,True,-100
86,1,1700,1600,False,100
87,1,50,600,False,-550
88,1,250,400,False,-150
89,1,-400,350,True,-750
90,1,250,0,False,250
91,1,600,750,False,-150
92,1,2450,0,False,2450
93,0,850,-1000000,True,1000850
94,0,400,-1000000,False,1000400
95,1,450,250,False,200
96,1,-100,250,False,-350
97,0,700,-1000000,True,1000700
98,1,0,150,False,-150
99,1,100,800,False,-700
100,1,600,350,True,250
101,1,1400,2250,False,-850
102,1,2900,2950,False,-50
103,1,550,1150,True,-600
104,1,450,750,False,-300
105,1,-150,150,True,-300
106,1,-150,150,True,-300
107,1,1150,850,False,300
108,1,400,1150,True,-750
109,1,150,900,True,-750
110,1,1050,1850,True,-800
111,1,2950,-50,False,3000
112,1,1200,1450,False,-250
113,1,1750,1900,False,-150
114,1,-200,250,True,-450
115,1,300,450,False,-150
116,1,150,800,True,-650
117,0,200,-1000000,True,1000200
118,1,0,100,False,-100
119,0,250,-1000000,False,1000250
120,1,250,-150,False,400
121,1,600,650,True,-50
122,1,100,300,True,-200
123,0,450,-1000000,False,1000450
124,0,50,-1000000,True,1000050
125,1,1100,750,True,350
126,1,700,750,False,-50
127,1,0,550,True,-550
128,1,1150,1200,False,-50
129,1,150,400,False,-250
130,1,850,1200,True,-350
131,0,0,-1000000,True,1000000
132,1,150,400,False,-250
133,1,500,750,False,-250
134,1,600,850,False,-250
135,1,200,250,False,-50
136,1,200,350,False,-150
137,1,450,500,False,-50
138,1,450,250,False,200
139,1,-50,-800,True,750
140,1,800,0,False,800
141,1,650,1400,False,-750
142,0,0,-1000000,False,1000000
143,1,300,200,False,100
144,1,400,500,False,-100
145,0,50,-1000000,False,1000050
146,1,900,600,True,300
147,1,600,100,False,500
148,0,500,-1000000,False,1000500
149,1,2400,500,False,1900
150,1,50,200,False,-150
151,1,1550,1600,True,-50
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1450,False,-50
155,1,350,900,True,-550
156,1,2950,3250,True,-300
157,1,-400,400,False,-800
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,1350,False,-550
163,1,650,500,True,150
164,1,1300,1300,False,0
165,1,400,450,False,-50
166,1,-250,350,True,-600
167,1,-50,700,True,-750
168,1,1150,1150,False,0
169,0,-300,-1000000,True,999700
170,1,300,450,False,-150
171,0,0,-1000000,True,1000000
172,1,1350,1900,False,-550
173,1,550,550,False,0
174,0,0,-1000000,True,1000000
