,type,target,pred,barge_in,error
0,1,100,200,False,-100
1,0,-200,-1000000,True,999800
2,0,100,-1000000,True,1000100
3,1,600,750,True,-150
4,0,-150,-1000000,True,999850
5,1,250,-550,False,800
6,1,2600,1250,True,1350
7,1,-150,100,False,-250
8,1,200,350,False,-150
9,1,300,100,False,200
10,1,-100,250,True,-350
11,1,450,850,False,-400
12,1,800,350,False,450
13,1,2750,-500,False,3250
14,1,850,550,False,300
15,1,0,-1150,False,1150
16,1,700,500,True,200
17,1,150,400,False,-250
18,1,-50,200,True,-250
19,1,900,1000,False,-100
20,1,-200,450,False,-650
21,0,0,-1000000,True,1000000
22,1,50,750,False,-700
23,1,700,650,False,50
24,0,100,-1000000,True,1000100
25,1,1000,950,False,50
26,0,1250,-1000000,False,1001250
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,0,0,-1000000,False,1000000
30,1,350,-50,True,400
31,1,1300,1400,False,-100
32,1,100,500,True,-400
33,0,-100,-1000000,True,999900
34,1,650,850,False,-200
35,0,150,-1000000,False,1000150
36,1,-100,500,True,-600
37,0,0,-1000000,True,1000000
38,1,100,300,False,-200
39,1,1300,-1450,True,2750
40,1,550,1050,False,-500
41,1,600,100,False,500
42,1,1150,1150,False,0
43,1,100,750,False,-650
44,1,0,200,True,-200
45,1,100,300,False,-200
46,1,-250,100,True,-350
47,1,550,1450,True,-900
48,1,800,850,False,-50
49,1,-400,450,False,-850
50,1,0,300,False,-300
51,1,100,950,False,-850
52,1,750,900,False,-150
53,1,50,400,False,-350
54,0,300,-1000000,False,1000300
55,1,450,700,False,-250
56,1,900,-450,False,1350
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,900,False,-50
60,1,1250,1100,False,150
61,1,300,600,False,-300
62,1,0,700,True,-700
63,1,300,400,False,-100
64,1,200,900,False,-700
65,0,0,-1000000,False,1000000
66,1,250,1000,False,-750
67,1,1900,950,False,950
68,1,600,850,True,-250
69,0,300,-1000000,False,1000300
70,1,2250,1800,False,450
71,1,500,500,False,0
72,1,800,1500,False,-700
73,1,1400,1550,False,-150
74,1,450,-3350,True,3800
75,1,2200,-300,False,2500
76,1,2750,2300,False,450
77,1,400,550,False,-150
78,1,200,-4500,True,4700
79,1,200,-1050,False,1250
80,1,1450,1500,False,-50
81,1,600,-4300,True,4900
82,0,850,-1000000,False,1000850
83,1,1050,1200,False,-150
84,1,1100,1200,False,-100
85,1,250,950,True,-700
86,1,1700,1500,False,200
87,1,50,400,False,-350
88,1,250,450,False,-200
89,1,-400,-1050,True,650
90,1,250,-550,False,800
91,1,600,750,False,-150
92,1,2450,2550,False,-100
93,0,850,-1000000,True,1000850
94,0,400,-1000000,False,1000400
95,1,450,200,False,250
96,1,-100,300,False,-400
97,0,700,-1000000,True,1000700
98,1,0,150,False,-150
99,1,100,550,False,-450
100,1,600,1150,True,-550
101,1,1400,1700,False,-300
102,1,2900,3000,False,-100
103,1,550,1150,True,-600
104,1,450,700,False,-250
105,0,-150,-1000000,True,999850
106,1,-150,300,True,-450
107,1,1150,900,False,250
108,0,400,-1000000,True,1000400
109,0,150,-1000000,True,1000150
110,1,1050,1800,True,-750
111,1,2950,0,False,2950
112,1,1200,1500,False,-300
113,1,1750,1950,False,-200
114,1,-200,200,True,-400
115,1,300,450,False,-150
116,1,150,750,True,-600
117,1,200,150,True,50
118,1,0,900,False,-900
119,1,250,450,False,-200
120,1,250,700,False,-450
121,1,600,650,True,-50
122,1,100,400,True,-300
123,0,450,-1000000,False,1000450
124,0,50,-1000000,True,1000050
125,1,1100,750,True,350
126,1,700,1000,False,-300
127,1,0,200,True,-200
128,1,1150,1250,False,-100
129,1,150,400,False,-250
130,1,850,1000,True,-150
131,0,0,-1000000,True,1000000
132,1,150,300,False,-150
133,1,500,700,False,-200
134,1,600,900,False,-300
135,1,200,300,False,-100
136,1,200,350,False,-150
137,1,450,650,False,-200
138,1,450,150,False,300
139,0,-50,-1000000,True,999950
140,1,800,100,False,700
141,0,650,-1000000,False,1000650
142,0,0,-1000000,False,1000000
143,1,300,300,False,0
144,1,400,450,False,-50
145,0,50,-1000000,False,1000050
146,1,900,350,True,550
147,1,600,900,False,-300
148,0,500,-1000000,False,1000500
149,1,2400,700,False,1700
150,1,50,300,False,-250
151,1,1550,1600,True,-50
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1450,False,-50
155,1,350,950,True,-600
156,1,2950,3200,True,-250
157,0,-400,-1000000,False,999600
158,1,0,350,True,-350
159,0,-200,-1000000,True,999800
160,1,1500,1700,False,-200
161,0,2550,-1000000,False,1002550
162,1,800,1000,False,-200
163,1,650,350,True,300
164,1,1300,1600,False,-300
165,1,400,500,False,-100
166,0,-250,-1000000,True,999750
167,0,-50,-1000000,True,999950
168,1,1150,1200,False,-50
169,0,-300,-1000000,True,999700
170,1,300,-1600,False,1900
171,0,0,-1000000,True,1000000
172,1,1350,1600,False,-250
173,1,550,600,False,-50
174,1,0,-650,True,650
