,type,target,pred,barge_in,error
0,1,100,850,False,-750
1,0,-200,-1000000,True,999800
2,0,100,-1000000,True,1000100
3,1,600,800,True,-200
4,0,-150,-1000000,True,999850
5,0,250,-1000000,False,1000250
6,0,2600,-1000000,True,1002600
7,1,-150,100,False,-250
8,1,200,700,False,-500
9,1,300,200,False,100
10,0,-100,-1000000,True,999900
11,0,450,-1000000,False,1000450
12,1,800,500,False,300
13,0,2750,-1000000,False,1002750
14,1,850,1050,False,-200
15,1,0,800,False,-800
16,1,700,750,True,-50
17,0,150,-1000000,False,1000150
18,1,-50,0,True,-50
19,1,900,950,False,-50
20,1,-200,500,False,-700
21,0,0,-1000000,True,1000000
22,0,50,-1000000,False,1000050
23,1,700,550,False,150
24,0,100,-1000000,True,1000100
25,1,1000,750,False,250
26,1,1250,-150,False,1400
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,1,0,600,False,-600
30,1,350,800,True,-450
31,1,1300,1350,False,-50
32,1,100,450,True,-350
33,1,-100,350,True,-450
34,1,650,800,False,-150
35,0,150,-1000000,False,1000150
36,0,-100,-1000000,True,999900
37,0,0,-1000000,True,1000000
38,1,100,350,False,-250
39,1,1300,1300,True,0
40,1,550,600,False,-50
41,0,600,-1000000,False,1000600
42,1,1150,1200,False,-50
43,1,100,900,False,-800
44,1,0,250,True,-250
45,1,100,250,False,-150
46,0,-250,-1000000,True,999750
47,0,550,-1000000,True,1000550
48,1,800,800,False,0
49,1,-400,300,False,-700
50,1,0,250,False,-250
51,1,100,500,False,-400
52,1,750,850,False,-100
53,1,50,500,False,-450
54,0,300,-1000000,False,1000300
55,1,450,550,False,-100
56,1,900,900,False,0
57,0,-450,-1000000,True,999550
58,0,-50,-1000000,True,999950
59,1,850,1750,False,-900
60,1,1250,1200,False,50
61,1,300,700,False,-400
62,1,0,700,True,-700
63,1,300,650,False,-350
64,1,200,950,False,-750
65,0,0,-1000000,False,1000000
66,1,250,100,False,150
67,0,1900,-1000000,False,1001900
68,1,600,700,True,-100
69,1,300,150,False,150
70,1,2250,150,False,2100
71,1,500,350,False,150
72,0,800,-1000000,False,1000800
73,0,1400,-1000000,False,1001400
74,0,450,-1000000,True,1000450
75,0,2200,-1000000,False,1002200
76,0,2750,-1000000,False,1002750
77,1,400,450,False,-50
78,0,200,-1000000,True,1000200
79,0,200,-1000000,False,1000200
80,1,1450,1500,False,-50
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,0,1050,-1000000,False,1001050
84,1,1100,-300,False,1400
85,1,250,400,True,-150
86,0,1700,-1000000,False,1001700
87,1,50,350,False,-300
88,1,250,600,False,-350
89,1,-400,50,True,-450
90,0,250,-1000000,False,1000250
91,1,600,950,False,-350
92,0,2450,-1000000,False,1002450
93,0,850,-1000000,True,1000850
94,1,400,1150,False,-750
95,1,450,150,False,300
96,1,-100,150,False,-250
97,0,700,-1000000,True,1000700
98,0,0,-1000000,False,1000000
99,1,100,750,False,-650
100,1,600,1150,True,-550
101,1,1400,1700,False,-300
102,1,2900,2950,False,-50
103,1,550,1300,True,-750
104,1,450,750,False,-300
105,0,-150,-1000000,True,999850
106,0,-150,-1000000,True,999850
107,1,1150,850,False,300
108,1,400,1150,True,-750
109,1,150,900,True,-750
110,0,1050,-1000000,True,1001050
111,0,2950,-1000000,False,1002950
112,1,1200,1400,False,-200
113,1,1750,1900,False,-150
114,1,-200,250,True,-450
115,1,300,450,False,-150
116,0,150,-1000000,True,1000150
117,0,200,-1000000,True,1000200
118,0,0,-1000000,False,1000000
119,0,250,-1000000,False,1000250
120,1,250,600,False,-350
121,0,600,-1000000,True,1000600
122,1,100,450,True,-350
123,0,450,-1000000,False,1000450
124,0,50,-1000000,True,1000050
125,1,1100,1900,True,-800
126,1,700,950,False,-250
127,1,0,750,True,-750
128,1,1150,1250,False,-100
129,1,150,550,False,-400
130,0,850,-1000000,True,1000850
131,0,0,-1000000,True,1000000
132,1,150,300,False,-150
133,1,500,750,False,-250
134,1,600,900,False,-300
135,1,200,300,False,-100
136,1,200,350,False,-150
137,1,450,550,False,-100
138,1,450,200,False,250
139,0,-50,-1000000,True,999950
140,1,800,900,False,-100
141,0,650,-1000000,False,1000650
142,0,0,-1000000,False,1000000
143,1,300,450,False,-150
144,1,400,500,False,-100
145,0,50,-1000000,False,1000050
146,1,900,600,True,300
147,1,600,900,False,-300
148,0,500,-1000000,False,1000500
149,0,2400,-1000000,False,1002400
150,1,50,150,False,-100
151,0,1550,-1000000,True,1001550
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1500,False,-100
155,1,350,950,True,-600
156,1,2950,3350,True,-400
157,1,-400,400,False,-800
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1600,False,-100
161,0,2550,-1000000,False,1002550
162,1,800,1500,False,-700
163,1,650,700,True,-50
164,1,1300,1350,False,-50
165,1,400,450,False,-50
166,1,-250,350,True,-600
167,0,-50,-1000000,True,999950
168,1,1150,1100,False,50
169,0,-300,-1000000,True,999700
170,1,300,450,False,-150
171,0,0,-1000000,True,1000000
172,0,1350,-1000000,False,1001350
173,1,550,600,False,-50
174,0,0,-1000000,True,1000000
