,type,target,pred,barge_in,error
0,1,100,350,False,-250
1,0,-200,-1000000,True,999800
2,1,100,1050,True,-950
3,0,600,-1000000,True,1000600
4,0,-150,-1000000,True,999850
5,1,250,-400,False,650
6,1,2600,1250,True,1350
7,1,-150,-800,False,650
8,1,200,200,False,0
9,1,300,100,False,200
10,1,-100,250,True,-350
11,0,450,-1000000,False,1000450
12,1,800,350,False,450
13,1,2750,-250,False,3000
14,1,850,500,False,350
15,1,0,-1150,False,1150
16,1,700,450,True,250
17,1,150,600,False,-450
18,1,-50,600,True,-650
19,1,900,950,False,-50
20,1,-200,150,False,-350
21,0,0,-1000000,True,1000000
22,0,50,-1000000,False,1000050
23,1,700,750,False,-50
24,0,100,-1000000,True,1000100
25,1,1000,1100,False,-100
26,1,1250,600,False,650
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,0,0,-1000000,False,1000000
30,0,350,-1000000,True,1000350
31,1,1300,1350,False,-50
32,1,100,450,True,-350
33,1,-100,350,True,-450
34,1,650,950,False,-300
35,0,150,-1000000,False,1000150
36,0,-100,-1000000,True,999900
37,0,0,-1000000,True,1000000
38,1,100,350,False,-250
39,1,1300,-1500,True,2800
40,1,550,600,False,-50
41,1,600,50,False,550
42,1,1150,1150,False,0
43,1,100,700,False,-600
44,1,0,550,True,-550
45,1,100,250,False,-150
46,1,-250,-50,True,-200
47,0,550,-1000000,True,1000550
48,1,800,800,False,0
49,1,-400,250,False,-650
50,1,0,100,False,-100
51,1,100,500,False,-400
52,1,750,850,False,-100
53,0,50,-1000000,False,1000050
54,0,300,-1000000,False,1000300
55,1,450,550,False,-100
56,1,900,950,False,-50
57,0,-450,-1000000,True,999550
58,1,-50,400,True,-450
59,1,850,1700,False,-850
60,1,1250,1350,False,-100
61,1,300,1250,False,-950
62,1,0,600,True,-600
63,1,300,450,False,-150
64,1,200,900,False,-700
65,1,0,450,False,-450
66,1,250,100,False,150
67,1,1900,2400,False,-500
68,1,600,650,True,-50
69,1,300,-250,False,550
70,1,2250,1500,False,750
71,1,500,250,False,250
72,1,800,950,False,-150
73,1,1400,1800,False,-400
74,1,450,-2550,True,3000
75,1,2200,2750,False,-550
76,1,2750,2650,False,100
77,1,400,400,False,0
78,1,200,-4600,True,4800
79,1,200,-1100,False,1300
80,1,1450,-1150,False,2600
81,0,600,-1000000,True,1000600
82,1,850,900,False,-50
83,1,1050,1200,False,-150
84,1,1100,1150,False,-50
85,1,250,500,True,-250
86,1,1700,1450,False,250
87,0,50,-1000000,False,1000050
88,1,250,550,False,-300
89,1,-400,100,True,-500
90,1,250,-500,False,750
91,1,600,950,False,-350
92,1,2450,-250,False,2700
93,0,850,-1000000,True,1000850
94,0,400,-1000000,False,1000400
95,1,450,200,False,250
96,1,-100,150,False,-250
97,0,700,-1000000,True,1000700
98,1,0,650,False,-650
99,1,100,700,False,-600
100,1,600,1100,True,-500
101,1,1400,1900,False,-500
102,1,2900,2900,False,0
103,1,550,1100,True,-550
104,1,450,700,False,-250
105,0,-150,-1000000,True,999850
106,0,-150,-1000000,True,999850
107,1,1150,850,False,300
108,1,400,750,True,-350
109,1,150,350,True,-200
110,1,1050,1000,True,50
111,1,2950,150,False,2800
112,1,1200,1400,False,-200
113,1,1750,1850,False,-100
114,1,-200,300,True,-500
115,1,300,400,False,-100
116,0,150,-1000000,True,1000150
117,1,200,-550,True,750
118,1,0,950,False,-950
119,1,250,300,False,-50
120,1,250,450,False,-200
121,1,600,1100,True,-500
122,1,100,200,True,-100
123,1,450,450,False,0
124,0,50,-1000000,True,1000050
125,0,1100,-1000000,True,1001100
126,1,700,-1100,False,1800
127,0,0,-1000000,True,1000000
128,1,1150,1200,False,-50
129,1,150,250,False,-100
130,1,850,1000,True,-150
131,0,0,-1000000,True,1000000
132,1,150,350,False,-200
133,1,500,800,False,-300
134,1,600,900,False,-300
135,1,200,200,False,0
136,1,200,450,False,-250
137,1,450,500,False,-50
138,1,450,100,False,350
139,0,-50,-1000000,True,999950
140,1,800,50,False,750
141,1,650,1150,False,-500
142,0,0,-1000000,False,1000000
143,1,300,250,False,50
144,1,400,500,False,-100
145,0,50,-1000000,False,1000050
146,1,900,100,True,800
147,1,600,100,False,500
148,0,500,-1000000,False,1000500
149,0,2400,-1000000,False,1002400
150,1,50,100,False,-50
151,1,1550,1550,True,0
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1500,False,-100
155,1,350,950,True,-600
156,1,2950,3200,True,-250
157,1,-400,150,False,-550
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,1050,False,-250
163,1,650,400,True,250
164,1,1300,1350,False,-50
165,1,400,450,False,-50
166,1,-250,350,True,-600
167,1,-50,550,True,-600
168,1,1150,1100,False,50
169,0,-300,-1000000,True,999700
170,1,300,-1350,False,1650
171,1,0,500,True,-500
172,1,1350,1650,False,-300
173,1,550,550,False,0
174,1,0,-650,True,650
