,type,target,pred,barge_in,error
0,1,100,150,False,-50
1,0,-200,-1000000,True,999800
2,0,100,-1000000,True,1000100
3,0,600,-1000000,True,1000600
4,0,-150,-1000000,True,999850
5,1,250,-600,False,850
6,0,2600,-1000000,True,1002600
7,1,-150,-800,False,650
8,1,200,-750,False,950
9,1,300,100,False,200
10,0,-100,-1000000,True,999900
11,1,450,850,False,-400
12,1,800,300,False,500
13,1,2750,-350,False,3100
14,1,850,1250,False,-400
15,1,0,-1200,False,1200
16,1,700,500,True,200
17,1,150,350,False,-200
18,1,-50,200,True,-250
19,1,900,950,False,-50
20,1,-200,350,False,-550
21,0,0,-1000000,True,1000000
22,1,50,700,False,-650
23,1,700,750,False,-50
24,1,100,750,True,-650
25,1,1000,700,False,300
26,1,1250,-200,False,1450
27,0,-100,-1000000,True,999900
28,0,-150,-1000000,True,999850
29,1,0,300,False,-300
30,1,350,-300,True,650
31,1,1300,1350,False,-50
32,1,100,450,True,-350
33,1,-100,350,True,-450
34,1,650,850,False,-200
35,0,150,-1000000,False,1000150
36,1,-100,550,True,-650
37,0,0,-1000000,True,1000000
38,1,100,300,False,-200
39,1,1300,-1500,True,2800
40,1,550,600,False,-50
41,1,600,-200,False,800
42,1,1150,1150,False,0
43,1,100,900,False,-800
44,0,0,-1000000,True,1000000
45,1,100,300,False,-200
46,1,-250,-100,True,-150
47,1,550,1450,True,-900
48,1,800,800,False,0
49,1,-400,-1450,False,1050
50,1,0,100,False,-100
51,1,100,500,False,-400
52,1,750,850,False,-100
53,1,50,450,False,-400
54,0,300,-1000000,False,1000300
55,1,450,550,False,-100
56,1,900,-450,False,1350
57,0,-450,-1000000,True,999550
58,1,-50,400,True,-450
59,1,850,1650,False,-800
60,1,1250,1250,False,0
61,1,300,400,False,-100
62,1,0,600,True,-600
63,1,300,400,False,-100
64,1,200,850,False,-650
65,0,0,-1000000,False,1000000
66,1,250,50,False,200
67,1,1900,2200,False,-300
68,1,600,650,True,-50
69,1,300,-500,False,800
70,1,2250,-150,False,2400
71,1,500,400,False,100
72,1,800,1500,False,-700
73,0,1400,-1000000,False,1001400
74,0,450,-1000000,True,1000450
75,0,2200,-1000000,False,1002200
76,1,2750,2350,False,400
77,1,400,450,False,-50
78,0,200,-1000000,True,1000200
79,1,200,-1100,False,1300
80,1,1450,-1100,False,2550
81,0,600,-1000000,True,1000600
82,0,850,-1000000,False,1000850
83,1,1050,1200,False,-150
84,1,1100,-300,False,1400
85,1,250,350,True,-100
86,1,1700,1550,False,150
87,1,50,200,False,-150
88,1,250,650,False,-400
89,1,-400,-1050,True,650
90,0,250,-1000000,False,1000250
91,1,600,700,False,-100
92,1,2450,2600,False,-150
93,1,850,1450,True,-600
94,1,400,1150,False,-750
95,1,450,800,False,-350
96,1,-100,150,False,-250
97,0,700,-1000000,True,1000700
98,1,0,100,False,-100
99,1,100,750,False,-650
100,1,600,350,True,250
101,1,1400,1750,False,-350
102,1,2900,2950,False,-50
103,1,550,1100,True,-550
104,1,450,700,False,-250
105,1,-150,350,True,-500
106,1,-150,100,True,-250
107,1,1150,850,False,300
108,1,400,750,True,-350
109,1,150,-1050,True,1200
110,1,1050,1900,True,-850
111,1,2950,0,False,2950
112,1,1200,1450,False,-250
113,1,1750,1900,False,-150
114,1,-200,150,True,-350
115,1,300,450,False,-150
116,0,150,-1000000,True,1000150
117,1,200,-550,True,750
118,1,0,850,False,-850
119,0,250,-1000000,False,1000250
120,1,250,-150,False,400
121,1,600,650,True,-50
122,1,100,-200,True,300
123,1,450,500,False,-50
124,0,50,-1000000,True,1000050
125,1,1100,-1550,True,2650
126,1,700,-1050,False,1750
127,1,0,650,True,-650
128,1,1150,1200,False,-50
129,1,150,350,False,-200
130,1,850,950,True,-100
131,0,0,-1000000,True,1000000
132,1,150,350,False,-200
133,1,500,550,False,-50
134,1,600,850,False,-250
135,1,200,250,False,-50
136,1,200,300,False,-100
137,1,450,500,False,-50
138,1,450,100,False,350
139,1,-50,350,True,-400
140,1,800,0,False,800
141,0,650,-1000000,False,1000650
142,1,0,150,False,-150
143,1,300,200,False,100
144,1,400,250,False,150
145,0,50,-1000000,False,1000050
146,1,900,600,True,300
147,1,600,150,False,450
148,1,500,-1300,False,1800
149,1,2400,450,False,1950
150,1,50,200,False,-150
151,0,1550,-1000000,True,1001550
152,0,0,-1000000,False,1000000
153,1,0,200,False,-200
154,1,1400,1450,False,-50
155,1,350,650,True,-300
156,1,2950,3200,True,-250
157,0,-400,-1000000,False,999600
158,0,0,-1000000,True,1000000
159,0,-200,-1000000,True,999800
160,1,1500,1550,False,-50
161,0,2550,-1000000,False,1002550
162,1,800,1050,False,-250
163,1,650,400,True,250
164,1,1300,1350,False,-50
165,1,400,450,False,-50
166,0,-250,-1000000,True,999750
167,1,-50,600,True,-650
168,1,1150,1150,False,0
169,0,-300,-1000000,True,999700
170,1,300,-1500,False,1800
171,0,0,-1000000,True,1000000
172,1,1350,1550,False,-200
173,1,550,550,False,0
174,1,0,-700,True,700
